id,first,if_zxs,order,normal_c,first_name,normal_name,first_c
"31612","2017-06-10","0",NULL,NULL,"山核桃仁",NULL,"0"
"31836","2017-06-17","0","2017-06-17","1","蓝莓","美早大樱桃","1"
"31836","2017-06-17","0","2017-06-23","1","蓝莓","重庆小面","1"
"31836","2017-06-17","0","2017-06-18","1","蓝莓","烤制香脆大花生","1"
"31836","2017-06-17","0","2017-06-23","1","蓝莓","麻辣小龙虾","1"
"31982","2017-06-04","0",NULL,NULL,"海阳网纹蜜瓜",NULL,"0"
"32705","2017-06-17","0",NULL,NULL,"蓝莓",NULL,"1"
"33378","2017-06-26","0","2017-07-04","0","长绒棉毛巾","山楂优块","0"
"33378","2017-06-26","0","2017-07-04","0","长绒棉毛巾","迁西甘栗仁","0"
"33378","2017-06-26","0","2017-07-09","0","长绒棉毛巾","长绒棉毛巾","0"
"33425","2017-06-06","0","2017-06-19","0","泰国沙竹(山竹)","藜麦","0"
"33425","2017-06-06","0","2017-06-19","0","泰国沙竹(山竹)","风干牛肉干","0"
"33425","2017-06-06","0","2017-06-07","0","泰国沙竹(山竹)","多功能清洁膏","0"
"33691","2017-06-10","0","2017-06-23","0","红心火龙果","重庆小面","0"
"33716","2017-06-08","0","2017-06-23","0","刘老汉薄皮吊瓜","六鳌红蜜薯","0"
"33716","2017-06-08","0","2017-06-08","0","刘老汉薄皮吊瓜","猫山王速冻榴莲","0"
"33716","2017-06-08","0","2017-06-19","0","刘老汉薄皮吊瓜","泰国椰青","0"
"33716","2017-06-08","0","2017-06-11","0","刘老汉薄皮吊瓜","海阳网纹蜜瓜","0"
"33716","2017-06-08","0","2017-06-19","0","刘老汉薄皮吊瓜","进口超甜香蕉","0"
"34009","2017-06-23","0","2017-06-27","0","麻辣小龙虾","山楂优块","0"
"34009","2017-06-23","0","2017-06-27","0","麻辣小龙虾","夹心海苔","0"
"34009","2017-06-23","0","2017-06-27","0","麻辣小龙虾","重庆小面","0"
"34009","2017-06-23","0","2017-06-27","0","麻辣小龙虾","裸酸奶","0"
"34226","2017-06-19","0",NULL,NULL,"泰国椰青",NULL,"0"
"34454","2017-06-09","0","2017-06-10","0","刘老汉薄皮吊瓜","生态鲜腐竹","0"
"34536","2017-06-08","0","2017-06-08","0","重庆小面","柳州螺蛳粉","0"
"34536","2017-06-08","0","2017-06-08","0","重庆小面","丹东黄蚬","0"
"34740","2017-06-26","0","2017-07-02","0","南非红西柚","泰国龙眼","0"
"34839","2017-06-17","0","2017-07-04","0","蓝莓","裸酸奶","1"
"34839","2017-06-17","0","2017-06-27","1","蓝莓","海南桥沙地瓜","1"
"34853","2017-06-24","0",NULL,NULL,"满天星百香果",NULL,"0"
"34949","2017-06-06","0","2017-06-15","0","即食水果片","每日坚果","0"
"34949","2017-06-06","0","2017-06-23","0","即食水果片","六鳌红蜜薯","0"
"34949","2017-06-06","0","2017-07-01","0","即食水果片","手工面","0"
"34949","2017-06-06","0","2017-06-08","0","即食水果片","山楂优块","0"
"34949","2017-06-06","0","2017-07-01","0","即食水果片","夹心海苔","0"
"34949","2017-06-06","0","2017-07-05","0","即食水果片","夹心海苔","0"
"34949","2017-06-06","0","2017-06-06","0","即食水果片","生态鲜腐竹","0"
"34949","2017-06-06","0","2017-07-01","0","即食水果片","五常粥米","0"
"34949","2017-06-06","0","2017-07-01","0","即食水果片","五常粥米","0"
"34983","2017-06-08","0",NULL,NULL,"山楂优块",NULL,"0"
"35045","2017-06-12","0","2017-06-19","0","厄瓜多尔白虾","六鳌红蜜薯","0"
"35045","2017-06-12","0","2017-07-01","0","厄瓜多尔白虾","舟山带鱼","0"
"35045","2017-06-12","0","2017-06-17","0","厄瓜多尔白虾","法国猪肋排","0"
"35045","2017-06-12","0","2017-06-12","0","厄瓜多尔白虾","山楂优块","0"
"35045","2017-06-12","0","2017-06-14","0","厄瓜多尔白虾","夹心海苔","0"
"35045","2017-06-12","0","2017-06-17","0","厄瓜多尔白虾","蓝莓","0"
"35045","2017-06-12","0","2017-06-26","0","厄瓜多尔白虾","法国儿童驱蚊手环","0"
"35330","2017-06-14","0","2017-06-17","1","巨无霸金奇异果","沁州黄小米","1"
"35330","2017-06-14","0","2017-06-16","1","巨无霸金奇异果","泰国沙竹(山竹)","1"
"35330","2017-06-14","0","2017-06-23","1","巨无霸金奇异果","麻辣小龙虾","1"
"35343","2017-06-25","0",NULL,NULL,"鳕鱼水饺",NULL,"0"
"35613","2017-06-04","1","2017-06-06","0","法国猪肋排","烟台美早大樱桃","0"
"36025","2017-06-13","0","2017-06-18","1","秘鲁牛油果","台农凤梨16号","0"
"36025","2017-06-13","0","2017-06-14","0","秘鲁牛油果","麻辣小龙虾","0"
"36095","2017-06-28","0",NULL,NULL,"泰国椰青",NULL,"1"
"36317","2017-06-17","1",NULL,NULL,"蓝莓",NULL,"1"
"36461","2017-06-14","0","2017-07-01","0","巨无霸金奇异果","刘老汉薄皮吊瓜","0"
"36549","2017-06-26","0",NULL,NULL,"生态鲜腐竹",NULL,"0"
"36654","2017-06-09","0",NULL,NULL,"生态鲜腐竹",NULL,"0"
"36675","2017-06-24","0",NULL,NULL,"丹东黄蚬",NULL,"1"
"36679","2017-06-01","0","2017-06-27","1","巨无霸金奇异果","柳州螺蛳粉","1"
"36679","2017-06-01","0","2017-06-28","1","巨无霸金奇异果","净水器替换滤芯","1"
"36679","2017-06-01","0","2017-06-27","1","巨无霸金奇异果","防晒小黑伞","1"
"36728","2017-06-19","0",NULL,NULL,"山楂优块",NULL,"0"
"36946","2017-06-23","1","2017-07-01","0","巨无霸金奇异果","越南百香果","0"
"36946","2017-06-23","1","2017-06-24","0","巨无霸金奇异果","每日坚果","0"
"36946","2017-06-23","1","2017-06-25","0","巨无霸金奇异果","六鳌红蜜薯","0"
"36946","2017-06-23","1","2017-06-27","1","巨无霸金奇异果","六鳌红蜜薯","0"
"36946","2017-06-23","1","2017-06-28","1","巨无霸金奇异果","五彩野鸡蛋","0"
"36946","2017-06-23","1","2017-07-01","0","巨无霸金奇异果","舟山带鱼","0"
"36946","2017-06-23","1","2017-06-27","1","巨无霸金奇异果","原香花生油","0"
"36946","2017-06-23","1","2017-06-23","0","巨无霸金奇异果","丹东黄蚬","0"
"36946","2017-06-23","1","2017-06-29","1","巨无霸金奇异果","丹东黄蚬","0"
"36946","2017-06-23","1","2017-06-29","1","巨无霸金奇异果","丹东黄蚬","0"
"36946","2017-06-23","1","2017-06-29","1","巨无霸金奇异果","丹东黄蚬","0"
"36946","2017-06-23","1","2017-06-29","1","巨无霸金奇异果","泰国龙眼","0"
"36946","2017-06-23","1","2017-06-29","1","巨无霸金奇异果","泰国椰青","0"
"36946","2017-06-23","1","2017-07-09","0","巨无霸金奇异果","泰国椰青","0"
"36946","2017-06-23","1","2017-06-26","0","巨无霸金奇异果","法国猪肋排","0"
"36946","2017-06-23","1","2017-06-29","1","巨无霸金奇异果","法国猪肋排","0"
"36946","2017-06-23","1","2017-06-29","1","巨无霸金奇异果","法国猪肋排","0"
"36946","2017-06-23","1","2017-06-23","0","巨无霸金奇异果","山楂优块","0"
"36946","2017-06-23","1","2017-06-27","1","巨无霸金奇异果","夹心海苔","0"
"36946","2017-06-23","1","2017-06-24","0","巨无霸金奇异果","生态鲜腐竹","0"
"36946","2017-06-23","1","2017-07-08","0","巨无霸金奇异果","进口超甜香蕉","0"
"36946","2017-06-23","1","2017-06-25","0","巨无霸金奇异果","迁西甘栗仁","0"
"36946","2017-06-23","1","2017-06-23","0","巨无霸金奇异果","麻辣小龙虾","0"
"36946","2017-06-23","1","2017-06-27","1","巨无霸金奇异果","海南桥沙地瓜","0"
"37073","2017-06-14","1","2017-07-08","0","巨无霸金奇异果","越南百香果","1"
"37073","2017-06-14","1","2017-06-27","1","巨无霸金奇异果","生态巢蜜","1"
"37073","2017-06-14","1","2017-06-27","1","巨无霸金奇异果","每日坚果","1"
"37073","2017-06-14","1","2017-06-29","1","巨无霸金奇异果","每日坚果","1"
"37073","2017-06-14","1","2017-06-25","0","巨无霸金奇异果","六鳌红蜜薯","1"
"37073","2017-06-14","1","2017-06-26","0","巨无霸金奇异果","五彩野鸡蛋","1"
"37073","2017-06-14","1","2017-06-28","1","巨无霸金奇异果","五彩野鸡蛋","1"
"37073","2017-06-14","1","2017-07-03","0","巨无霸金奇异果","舟山带鱼","1"
"37073","2017-06-14","1","2017-07-03","0","巨无霸金奇异果","古田鲜银耳","1"
"37073","2017-06-14","1","2017-06-16","0","巨无霸金奇异果","藜麦","1"
"37073","2017-06-14","1","2017-06-22","0","巨无霸金奇异果","椴树蜂蜜","1"
"37073","2017-06-14","1","2017-06-23","0","巨无霸金奇异果","大黄鱼","1"
"37073","2017-06-14","1","2017-06-25","1","巨无霸金奇异果","泰国椰青","1"
"37073","2017-06-14","1","2017-06-28","1","巨无霸金奇异果","泰国椰青","1"
"37073","2017-06-14","1","2017-07-01","1","巨无霸金奇异果","泰国椰青","1"
"37073","2017-06-14","1","2017-07-10","0","巨无霸金奇异果","泰国椰青","1"
"37073","2017-06-14","1","2017-06-27","1","巨无霸金奇异果","安格斯牛肉","1"
"37073","2017-06-14","1","2017-06-28","1","巨无霸金奇异果","法国猪肋排","1"
"37073","2017-06-14","1","2017-06-30","0","巨无霸金奇异果","法国猪肋排","1"
"37073","2017-06-14","1","2017-06-30","0","巨无霸金奇异果","法国猪肋排","1"
"37073","2017-06-14","1","2017-06-23","0","巨无霸金奇异果","山楂优块","1"
"37073","2017-06-14","1","2017-06-18","1","巨无霸金奇异果","蓝莓","1"
"37073","2017-06-14","1","2017-06-27","1","巨无霸金奇异果","厄瓜多尔白虾","1"
"37073","2017-06-14","1","2017-06-27","1","巨无霸金奇异果","湖南米粉","1"
"37073","2017-06-14","1","2017-07-08","0","巨无霸金奇异果","海阳网纹蜜瓜","1"
"37073","2017-06-14","1","2017-07-01","1","巨无霸金奇异果","泰国沙竹(山竹)","1"
"37073","2017-06-14","1","2017-07-06","0","巨无霸金奇异果","泰国沙竹(山竹)","1"
"37073","2017-06-14","1","2017-07-10","0","巨无霸金奇异果","泰国沙竹(山竹)","1"
"37073","2017-06-14","1","2017-06-25","1","巨无霸金奇异果","迁西甘栗仁","1"
"37073","2017-06-14","1","2017-06-26","0","巨无霸金奇异果","法国儿童驱蚊手环","1"
"37073","2017-06-14","1","2017-06-23","0","巨无霸金奇异果","麻辣小龙虾","1"
"37073","2017-06-14","1","2017-06-27","1","巨无霸金奇异果","麻辣小龙虾","1"
"37073","2017-06-14","1","2017-06-30","0","巨无霸金奇异果","麻辣小龙虾","1"
"37073","2017-06-14","1","2017-07-01","0","巨无霸金奇异果","海南桥沙地瓜","1"
"37073","2017-06-14","1","2017-07-04","0","巨无霸金奇异果","海南桥沙地瓜","1"
"37073","2017-06-14","1","2017-07-08","0","巨无霸金奇异果","海南桥沙地瓜","1"
"37073","2017-06-14","1","2017-06-25","0","巨无霸金奇异果","桂味荔枝","1"
"37073","2017-06-14","1","2017-06-28","1","巨无霸金奇异果","赤焰紫桃","1"
"37073","2017-06-14","1","2017-07-06","0","巨无霸金奇异果","海南高山青柠檬","1"
"37073","2017-06-14","1","2017-07-05","0","巨无霸金奇异果","华盛顿车厘子","1"
"37082","2017-06-27","0",NULL,NULL,"生态鲜腐竹",NULL,"1"
"37167","2017-06-22","1","2017-07-07","0","山楂优块","古田鲜银耳","0"
"37167","2017-06-22","1","2017-07-07","0","山楂优块","泰国沙竹(山竹)","0"
"37167","2017-06-22","1","2017-06-28","1","山楂优块","多功能清洁膏","0"
"37167","2017-06-22","1","2017-06-28","1","山楂优块","多效过滤净水壶","0"
"37167","2017-06-22","1","2017-06-28","1","山楂优块","海南桥沙地瓜","0"
"37167","2017-06-22","1","2017-07-09","0","山楂优块","海南桥沙地瓜","0"
"37204","2017-06-15","0",NULL,NULL,"安格斯牛肉",NULL,"0"
"37282","2017-06-21","0","2017-06-29","0","南非红西柚","五彩野鸡蛋","0"
"37282","2017-06-21","0","2017-06-21","0","南非红西柚","泰国椰青","0"
"37282","2017-06-21","0","2017-06-29","0","南非红西柚","泰国椰青","0"
"37282","2017-06-21","0","2017-07-09","0","南非红西柚","夹心海苔","0"
"37482","2017-06-18","0",NULL,NULL,"生态鲜腐竹",NULL,"1"
"37710","2017-06-08","0",NULL,NULL,"珍珠小笼包",NULL,"0"
"37762","2017-06-28","0",NULL,NULL,"多功能清洁膏",NULL,"1"
"37869","2017-06-08","0","2017-06-09","0","生态巢蜜","刘老汉薄皮吊瓜","0"
"37869","2017-06-08","0","2017-06-18","0","生态巢蜜","夹心海苔","0"
"37869","2017-06-08","0","2017-06-26","0","生态巢蜜","砀山黄油桃","0"
"37869","2017-06-08","0","2017-06-09","0","生态巢蜜","妃子笑荔枝","0"
"37869","2017-06-08","0","2017-06-18","0","生态巢蜜","雷尼黄樱桃","0"
"37882","2017-06-30","0",NULL,NULL,"刘老汉薄皮吊瓜",NULL,"0"
"37888","2017-06-21","0",NULL,NULL,"红心火龙果",NULL,"1"
"38173","2017-06-23","0","2017-07-07","0","六鳌红蜜薯","每日坚果","0"
"38173","2017-06-23","0","2017-06-27","1","六鳌红蜜薯","多功能清洁膏","0"
"38198","2017-06-02","0",NULL,NULL,"藜麦",NULL,"1"
"38508","2017-06-28","0",NULL,NULL,"夹心海苔",NULL,"1"
"38592","2017-06-22","0",NULL,NULL,"山楂优块",NULL,"0"
"38771","2017-06-09","0",NULL,NULL,"法国猪肋排",NULL,"0"
"38823","2017-06-27","0","2017-06-28","1","每日坚果","法国猪肋排","1"
"38823","2017-06-27","0","2017-06-27","1","每日坚果","长绒棉毛巾","1"
"38850","2017-06-09","0",NULL,NULL,"高山东魁杨梅",NULL,"0"
"38873","2017-06-28","0","2017-07-04","0","六鳌红蜜薯","六鳌红蜜薯","0"
"38873","2017-06-28","0","2017-07-01","0","六鳌红蜜薯","海南桥沙地瓜","0"
"39138","2017-06-27","0","2017-06-27","1","夹心海苔","瑶鸡","1"
"39138","2017-06-27","0","2017-06-29","1","夹心海苔","丹东黄蚬","1"
"39138","2017-06-27","0","2017-06-27","1","夹心海苔","麻辣小龙虾","1"
"39200","2017-06-30","0",NULL,NULL,"夹心海苔",NULL,"0"
"39221","2017-06-23","0","2017-06-23","0","丹东黄蚬","六鳌红蜜薯","0"
"39221","2017-06-23","0","2017-07-02","0","丹东黄蚬","泰国椰青","0"
"39221","2017-06-23","0","2017-06-24","0","丹东黄蚬","法国猪肋排","0"
"39221","2017-06-23","0","2017-07-07","0","丹东黄蚬","麻辣小龙虾","0"
"39302","2017-06-29","0",NULL,NULL,"麻辣小龙虾",NULL,"0"
"39498","2017-06-09","0","2017-06-26","0","丹东黄蚬","丹东黄蚬","0"
"39548","2017-06-08","0",NULL,NULL,"每日坚果",NULL,"1"
"39983","2017-06-16","0","2017-06-22","0","红心火龙果","红心火龙果","1"
"39983","2017-06-16","0","2017-06-22","0","红心火龙果","山楂优块","1"
"40017","2017-06-06","0","2017-06-28","1","丹东黄蚬","蔗汁红糖","1"
"40017","2017-06-06","0","2017-06-06","0","丹东黄蚬","泰国椰青","1"
"40017","2017-06-06","0","2017-06-09","1","丹东黄蚬","夹心海苔","1"
"40017","2017-06-06","0","2017-06-09","0","丹东黄蚬","生态鲜腐竹","1"
"40017","2017-06-06","0","2017-07-07","1","丹东黄蚬","生态鲜腐竹","1"
"40017","2017-06-06","0","2017-06-21","1","丹东黄蚬","裸酸奶","1"
"40094","2017-06-12","0","2017-07-05","0","生态鲜腐竹","刘老汉薄皮吊瓜","0"
"40094","2017-06-12","0","2017-06-19","0","生态鲜腐竹","六鳌红蜜薯","0"
"40094","2017-06-12","0","2017-06-29","1","生态鲜腐竹","福建肉燕","0"
"40094","2017-06-12","0","2017-07-05","0","生态鲜腐竹","舟山带鱼","0"
"40094","2017-06-12","0","2017-06-23","0","生态鲜腐竹","满天星百香果","0"
"40094","2017-06-12","0","2017-06-16","1","生态鲜腐竹","藜麦","0"
"40094","2017-06-12","0","2017-06-13","0","生态鲜腐竹","秘鲁牛油果","0"
"40094","2017-06-12","0","2017-06-18","1","生态鲜腐竹","湖南米粉","0"
"40094","2017-06-12","0","2017-06-22","0","生态鲜腐竹","重庆小面","0"
"40094","2017-06-12","0","2017-06-22","0","生态鲜腐竹","进口超甜香蕉","0"
"40094","2017-06-12","0","2017-07-08","0","生态鲜腐竹","原生竹浆本色纸","0"
"40264","2017-06-04","0",NULL,NULL,"巨无霸金奇异果",NULL,"1"
"40323","2017-06-18","0","2017-07-07","0","蓝莓","蓝莓","0"
"40449","2017-06-14","0",NULL,NULL,"新西兰高端冰淇淋",NULL,"0"
"40477","2017-06-25","0","2017-06-29","1","乐纯希腊酸奶","泰国椰青","0"
"40477","2017-06-25","0","2017-06-29","1","乐纯希腊酸奶","泰国椰青","0"
"40477","2017-06-25","0","2017-06-29","0","乐纯希腊酸奶","海阳网纹蜜瓜","0"
"40477","2017-06-25","0","2017-06-27","1","乐纯希腊酸奶","裸酸奶","0"
"40501","2017-06-30","0",NULL,NULL,"北极甜虾",NULL,"0"
"40680","2017-06-26","0",NULL,NULL,"红心火龙果",NULL,"1"
"40886","2017-06-27","0",NULL,NULL,"红心火龙果",NULL,"1"
"40953","2017-06-29","0",NULL,NULL,"海南桥沙地瓜",NULL,"1"
"41665","2017-06-12","0",NULL,NULL,"进口超甜香蕉",NULL,"0"
"41853","2017-06-21","0",NULL,NULL,"丹东黄蚬",NULL,"1"
"41861","2017-06-23","0","2017-06-23","0","六鳌红蜜薯","海阳网纹蜜瓜","0"
"42112","2017-06-29","0","2017-07-04","0","丹东黄蚬","海南高山青柠檬","1"
"42121","2017-06-27","0",NULL,NULL,"山楂优块",NULL,"1"
"42176","2017-06-15","0","2017-06-22","1","麻辣小龙虾","椴树蜂蜜","0"
"42176","2017-06-15","0","2017-06-16","1","麻辣小龙虾","蓝莓","0"
"42202","2017-06-18","0","2017-06-26","0","巨无霸金奇异果","和田玉枣","1"
"42202","2017-06-18","0","2017-07-10","1","巨无霸金奇异果","泰国龙眼","1"
"42202","2017-06-18","0","2017-06-19","0","巨无霸金奇异果","山楂优块","1"
"42202","2017-06-18","0","2017-06-23","1","巨无霸金奇异果","麻辣小龙虾","1"
"42202","2017-06-18","0","2017-06-28","1","巨无霸金奇异果","麻辣小龙虾","1"
"42325","2017-06-23","1","2017-06-24","1","海阳网纹蜜瓜","夹心海苔","0"
"42325","2017-06-23","1","2017-07-08","1","海阳网纹蜜瓜","海阳网纹蜜瓜","0"
"42585","2017-06-02","0","2017-06-16","0","湖南米粉","巨无霸金奇异果","0"
"42585","2017-06-02","0","2017-06-09","0","湖南米粉","五彩野鸡蛋","0"
"42585","2017-06-02","0","2017-06-22","0","湖南米粉","舟山带鱼","0"
"42585","2017-06-02","0","2017-06-09","0","湖南米粉","法国猪肋排","0"
"42585","2017-06-02","0","2017-06-16","0","湖南米粉","珍珠小笼包","0"
"42585","2017-06-02","0","2017-06-09","0","湖南米粉","生态鲜腐竹","0"
"42585","2017-06-02","0","2017-06-03","0","湖南米粉","泰国沙竹(山竹)","0"
"42720","2017-06-29","0",NULL,NULL,"泰国龙眼",NULL,"1"
"42728","2017-06-18","0",NULL,NULL,"蓝莓",NULL,"0"
"42861","2017-06-26","0",NULL,NULL,"红心火龙果",NULL,"1"
"42981","2017-06-20","0",NULL,NULL,"山楂优块",NULL,"0"
"43102","2017-06-11","0",NULL,NULL,"生态鲜腐竹",NULL,"0"
"43267","2017-06-06","0","2017-06-08","1","丹东黄蚬","每日坚果","1"
"43267","2017-06-06","0","2017-06-29","0","丹东黄蚬","法国猪肋排","1"
"43267","2017-06-06","0","2017-06-08","1","丹东黄蚬","夹心海苔","1"
"43267","2017-06-06","0","2017-06-23","0","丹东黄蚬","麻辣小龙虾","1"
"43907","2017-06-22","0",NULL,NULL,"智利三文鱼",NULL,"0"
"44195","2017-06-25","0",NULL,NULL,"黄蜜桃",NULL,"0"
"44398","2017-06-29","0","2017-07-03","0","海阳网纹蜜瓜","刘老汉薄皮吊瓜","0"
"44516","2017-06-24","0","2017-06-24","0","藜麦","丹东黄蚬","0"
"44584","2017-06-27","0",NULL,NULL,"生态鲜腐竹",NULL,"1"
"44587","2017-06-08","0","2017-06-20","1","红心火龙果","六鳌红蜜薯","0"
"44587","2017-06-08","0","2017-06-17","1","红心火龙果","山楂优块","0"
"44626","2017-06-09","0",NULL,NULL,"生态鲜腐竹",NULL,"0"
"44691","2017-06-14","0","2017-06-14","0","山楂优块","迁西甘栗仁","0"
"44714","2017-06-04","0","2017-06-06","1","法国猪肋排","夹心海苔","1"
"44716","2017-06-30","0",NULL,NULL,"山核桃仁",NULL,"0"
"44758","2017-06-23","1","2017-06-30","0","山楂优块","净水器替换滤芯","0"
"44849","2017-06-13","0",NULL,NULL,"秘鲁牛油果",NULL,"0"
"44910","2017-06-22","0",NULL,NULL,"巨无霸金奇异果",NULL,"0"
"44962","2017-06-12","0","2017-06-12","0","重庆小面","生态鲜腐竹","0"
"44962","2017-06-12","0","2017-07-10","0","重庆小面","生态鲜腐竹","0"
"44962","2017-06-12","0","2017-06-18","0","重庆小面","海阳网纹蜜瓜","0"
"44962","2017-06-12","0","2017-07-10","0","重庆小面","海阳网纹蜜瓜","0"
"44962","2017-06-12","0","2017-06-27","0","重庆小面","海南桥沙地瓜","0"
"44974","2017-06-27","0","2017-06-27","1","迁西甘栗仁","生态鲜腐竹","1"
"45322","2017-06-29","0",NULL,NULL,"南非红西柚",NULL,"0"
"45679","2017-06-29","0",NULL,NULL,"六鳌红蜜薯",NULL,"1"
"45783","2017-06-02","0","2017-06-19","0","丹东黄蚬","六鳌红蜜薯","1"
"45783","2017-06-02","0","2017-06-16","1","丹东黄蚬","福建肉燕","1"
"45783","2017-06-02","0","2017-06-16","1","丹东黄蚬","台农凤梨16号","1"
"45790","2017-06-14","0",NULL,NULL,"秘鲁牛油果",NULL,"0"
"45853","2017-06-03","0",NULL,NULL,"每日坚果",NULL,"0"
"45869","2017-06-22","0",NULL,NULL,"湖南米粉",NULL,"0"
"45899","2017-06-03","1","2017-06-09","1","南非红西柚","古田鲜银耳","0"
"45899","2017-06-03","1","2017-06-04","0","南非红西柚","藜麦","0"
