id,first,last,num,userid,total_cnt,promotion_cnt,promotion_amt,regular_cnt,regular_amt
"13558","2017-04-11","2017-04-16","2","13558","3",NULL,NULL,"3","248.8000"
"13570","2016-06-03","2017-05-10","19","13570","22",NULL,NULL,"22","2223.6000"
"13581","2017-05-05","2017-05-05","1","13581","2","1","13.0000","1","138.0000"
"13597","2017-03-03","2017-04-21","3","13597","4",NULL,NULL,"4","312.7000"
"13662","2017-03-18","2017-03-18","1","13662","1",NULL,NULL,"1","49.0000"
"13681","2016-11-07","2017-04-21","4","13681","5","1","10.0000","3","322.9000"
"13731","2017-04-27","2017-04-27","1","13731","4",NULL,NULL,"4","512.0000"
"13776","2016-06-17","2017-03-28","6","13776","7",NULL,NULL,"7","590.9000"
"13811","2016-12-09","2017-04-07","4","13811","5","2","35.0000","3","255.0000"
"13813","2016-11-07","2017-04-26","25","13813","36","2","16.0000","34","2947.1000"
"13816","2016-12-24","2017-04-25","4","13816","4","1","40.0000","3","245.8000"
"13834","2016-10-17","2017-04-04","3","13834","5",NULL,NULL,"5","366.7000"
"13860","2016-06-05","2017-03-24","19","13860","26","1","9.0000","24","4083.7000"
"13908","2017-04-19","2017-04-28","2","13908","2",NULL,NULL,"2","227.0000"
"13925","2017-04-27","2017-04-27","1","13925","1",NULL,NULL,"1","69.9000"
"13946","2016-07-19","2017-05-12","31","13946","36","3","40.0000","33","3106.6000"
"13949","2017-04-25","2017-04-25","1","13949","1",NULL,NULL,"1","128.0000"
"14005","2016-06-20","2017-04-10","14","14005","15","2","23.0000","13","1003.0000"
"14014","2017-04-25","2017-05-03","3","14014","3",NULL,NULL,"3","127.8000"
"14050","2016-06-07","2017-05-14","42","14050","49",NULL,NULL,"49","5304.4000"
"14080","2016-07-18","2017-03-26","32","14080","32","4","27.0000","28","2153.9000"
"14154","2016-06-15","2017-04-03","2","14154","2",NULL,NULL,"2","148.9000"
"14156","2016-06-15","2017-04-14","10","14156","15",NULL,NULL,"15","2074.0000"
"14194","2016-06-14","2017-04-07","6","14194","7",NULL,NULL,"7","652.0000"
"14195","2016-12-01","2017-03-25","5","14195","5","1","12.0000","4","355.8000"
"14197","2016-07-05","2017-04-21","18","14197","19","4","51.0000","14","1067.0000"
"14235","2016-09-06","2017-03-15","4","14235","4",NULL,NULL,"4","363.0000"
"14245","2016-06-24","2017-04-07","7","14245","12",NULL,NULL,"12","1270.6000"
"14284","2016-06-08","2017-03-23","32","14284","35","2","16.0000","32","3199.2000"
"14302","2016-06-08","2017-04-19","18","14302","23",NULL,NULL,"23","2343.6000"
"14320","2016-06-08","2017-04-10","9","14320","18","1","10.0000","16","1199.2000"
"14323","2017-04-20","2017-05-06","2","14323","4","1","9.0000","1","39.9000"
"14327","2016-07-16","2017-04-17","5","14327","5",NULL,NULL,"5","409.7000"
"14334","2016-11-19","2017-04-26","3","14334","5",NULL,NULL,"5","374.6000"
"14356","2016-11-07","2017-04-17","5","14356","7",NULL,NULL,"7","549.5000"
"14377","2016-06-30","2017-04-10","6","14377","10","1","12.0000","9","733.8000"
"14437","2016-06-15","2017-05-03","16","14437","21","1","15.0000","19","2216.8000"
"14441","2016-11-09","2017-03-16","2","14441","2",NULL,NULL,"2","204.9000"
"14444","2016-06-11","2017-04-15","21","14444","26","1","17.0000","25","2340.5000"
"14445","2017-04-05","2017-04-05","1","14445","2",NULL,NULL,"2","218.0000"
"14478","2017-02-16","2017-05-08","5","14478","8","1","6.0000","7","510.0000"
"14484","2016-06-16","2017-03-26","3","14484","4","1","7.0000","3","191.0000"
"14491","2017-03-22","2017-03-22","1","14491","1","1","6.0000",NULL,NULL
"14507","2017-04-02","2017-04-02","1","14507","3",NULL,NULL,"3","299.7000"
"14511","2016-09-09","2017-03-31","13","14511","14","1","13.0000","13","1168.1000"
"14513","2016-11-22","2017-04-12","3","14513","3",NULL,NULL,"3","216.0000"
"14538","2017-04-14","2017-04-14","1","14538","1",NULL,NULL,"1","138.0000"
"14539","2017-02-28","2017-04-20","2","14539","2",NULL,NULL,"2","137.0000"
"14540","2017-04-23","2017-04-23","1","14540","1",NULL,NULL,"1","106.0000"
"14607","2017-04-03","2017-04-03","1","14607","1",NULL,NULL,"1","99.0000"
"14627","2017-04-26","2017-05-01","3","14627","3","1","13.0000","2","179.8000"
"14661","2016-06-16","2017-03-28","11","14661","11",NULL,NULL,"11","964.7000"
"14698","2017-03-25","2017-03-25","1","14698","1",NULL,NULL,"1","59.0000"
"14739","2017-03-29","2017-04-08","2","14739","3",NULL,NULL,"3","237.8000"
"14756","2016-08-12","2017-03-24","18","14756","30","5","39.0000","24","2435.0000"
"14758","2017-05-05","2017-05-05","1","14758","1",NULL,NULL,"1","149.0000"
"14773","2016-06-14","2017-04-14","3","14773","4",NULL,NULL,"4","366.9000"
"14774","2016-06-25","2017-04-22","32","14774","43","3","20.0000","39","3341.2000"
"14819","2016-06-21","2017-05-13","17","14819","21","1","10.0000","20","1742.7000"
"14841","2017-04-14","2017-04-14","1","14841","1",NULL,NULL,"1","48.0000"
"14863","2016-06-20","2017-04-28","36","14863","43",NULL,NULL,"43","4579.8000"
"14864","2017-03-22","2017-04-21","4","14864","4","3","23.0000","1","69.9000"
"14894","2016-06-12","2017-03-20","15","14894","18",NULL,NULL,"18","1547.2000"
"14900","2016-11-03","2017-03-27","10","14900","12","1","10.0000","11","1305.7000"
"14909","2016-11-16","2017-04-08","5","14909","6",NULL,NULL,"6","541.9000"
"14941","2016-07-22","2017-03-25","18","14941","21","3","22.0000","18","1689.5000"
"14990","2017-03-26","2017-04-30","2","14990","2",NULL,NULL,"2","237.0000"
"15018","2016-09-28","2017-04-22","5","15018","5","3","34.0000","2","177.0000"
"15096","2016-10-09","2017-03-26","3","15096","5","1","10.0000","4","333.9000"
"15100","2016-07-04","2017-03-31","6","15100","6",NULL,NULL,"6","380.8000"
"15269","2016-11-28","2017-05-11","2","15269","3",NULL,NULL,"3","227.9000"
"15288","2016-11-15","2017-03-15","4","15288","6",NULL,NULL,"6","317.6000"
"15313","2016-10-28","2017-04-08","26","15313","26","3","35.0000","23","1680.8000"
"15322","2016-11-05","2017-05-13","2","15322","2","1","9.0000","1","118.0000"
"15338","2016-06-28","2017-03-20","18","15338","20","2","11.0000","18","1370.2000"
"15360","2017-03-15","2017-03-15","1","15360","1",NULL,NULL,"1","59.0000"
"15510","2016-06-14","2017-04-20","8","15510","9",NULL,NULL,"9","785.8000"
"15511","2016-07-01","2017-03-27","17","15511","29",NULL,NULL,"29","2612.8000"
"15544","2016-06-16","2017-04-26","7","15544","9",NULL,NULL,"9","927.0000"
"15555","2017-04-30","2017-04-30","1","15555","1","1","10.0000",NULL,NULL
"15654","2017-03-30","2017-03-30","1","15654","1",NULL,NULL,"1","59.0000"
"15680","2016-11-22","2017-04-05","7","15680","7","3","34.0000","4","327.0000"
"15703","2016-12-16","2017-05-02","9","15703","16","3","47.0000","13","1248.0000"
"15713","2016-08-23","2017-03-20","22","15713","25","1","6.0000","24","1867.2000"
"15716","2016-06-14","2017-04-18","18","15716","28",NULL,NULL,"28","2930.0000"
"15721","2016-09-27","2017-05-07","4","15721","6",NULL,NULL,"6","422.5000"
"15801","2016-06-15","2017-04-16","6","15801","9",NULL,NULL,"9","871.8000"
"15924","2016-09-13","2017-04-01","5","15924","5","1","10.0000","4","410.8000"
"15938","2016-06-15","2017-03-25","38","15938","51","3","17.0000","48","4926.3000"
"15979","2017-04-18","2017-04-18","2","15979","2","1","13.0000","1","48.0000"
"16070","2016-06-15","2017-03-16","4","16070","5",NULL,NULL,"5","418.0000"
"16261","2016-06-16","2017-04-11","6","16261","7","1","20.0000","6","396.0000"
"16268","2016-06-16","2017-05-13","4","16268","4",NULL,NULL,"4","289.8000"
"16283","2016-06-19","2017-04-20","9","16283","9","1","6.0000","8","753.8000"
"16295","2017-05-02","2017-05-02","1","16295","1","1","13.0000",NULL,NULL
"16299","2016-06-16","2017-04-28","13","16299","13",NULL,NULL,"13","1053.1000"
"16356","2016-10-28","2017-05-04","2","16356","2",NULL,NULL,"2","114.9000"
"16363","2017-04-28","2017-04-28","1","16363","1",NULL,NULL,"1","199.0000"
"16377","2017-03-16","2017-03-16","1","16377","1",NULL,NULL,"1","48.0000"
"16402","2016-07-07","2017-04-05","10","16402","11",NULL,NULL,"11","1146.7000"
"16433","2017-03-27","2017-03-27","1","16433","1",NULL,NULL,"1","49.0000"
"16458","2017-04-02","2017-04-04","2","16458","2",NULL,NULL,"2","199.8000"
"16486","2017-04-18","2017-04-18","1","16486","1",NULL,NULL,"1","79.9000"
"16490","2017-03-24","2017-05-13","9","16490","9",NULL,NULL,"9","576.9000"
"16495","2017-04-22","2017-04-22","1","16495","1",NULL,NULL,"1","108.0000"
"16520","2017-04-30","2017-04-30","1","16520","1","1","10.0000",NULL,NULL
"16569","2016-07-07","2017-05-11","14","16569","18","1","6.0000","16","863.8000"
"16573","2017-03-17","2017-03-17","1","16573","2",NULL,NULL,"2","199.8000"
"16575","2016-06-20","2017-04-07","5","16575","8",NULL,NULL,"8","665.8000"
"16589","2016-11-24","2017-04-13","2","16589","3","1","20.0000","1","99.0000"
"16729","2016-06-18","2017-05-03","2","16729","3",NULL,NULL,"3","349.8000"
"16810","2016-06-18","2017-04-24","23","16810","34","2","15.0000","31","2664.5000"
"16817","2016-06-23","2017-04-19","9","16817","10",NULL,NULL,"10","876.8000"
"16826","2016-06-18","2017-05-04","17","16826","17","3","31.0000","14","1149.2000"
"16878","2017-03-16","2017-04-21","2","16878","2","1","25.0000","1","48.0000"
"16910","2016-07-07","2017-04-27","10","16910","11","1","10.0000","10","900.7000"
"16911","2016-09-18","2017-05-13","7","16911","7",NULL,NULL,"7","563.6000"
"16912","2017-03-29","2017-04-30","2","16912","2",NULL,NULL,"2","125.6000"
"16916","2017-04-20","2017-04-20","1","16916","1",NULL,NULL,"1","48.0000"
"16930","2016-06-29","2017-05-02","2","16930","2",NULL,NULL,"2","85.9000"
"16950","2016-11-06","2017-05-13","8","16950","11","1","6.0000","10","756.6000"
"16968","2016-06-24","2017-03-21","4","16968","5",NULL,NULL,"5","465.9000"
"16978","2017-05-12","2017-05-12","1","16978","1","1","20.0000",NULL,NULL
"16991","2017-03-11","2017-05-04","6","16991","6","2","40.0000","4","369.6000"
"16995","2016-10-28","2017-04-21","59","16995","73","5","47.0000","68","4862.1000"
"16999","2016-06-20","2017-04-30","5","16999","6","1","10.0000","5","451.6000"
"17002","2016-06-20","2017-05-10","12","17002","12",NULL,NULL,"12","1121.6000"
"17003","2016-06-20","2017-04-01","13","17003","26",NULL,NULL,"26","2634.3000"
"17009","2016-07-10","2017-04-10","4","17009","5",NULL,NULL,"5","382.9000"
"17012","2017-03-04","2017-04-06","7","17012","8","2","13.0000","5","461.8000"
"17027","2016-08-10","2017-05-07","5","17027","5",NULL,NULL,"5","589.0000"
"17031","2016-06-29","2017-05-12","5","17031","6","1","10.0000","5","572.0000"
"17101","2016-06-20","2017-05-14","46","17101","49","3","46.0000","46","5516.0000"
"17125","2016-06-20","2017-04-20","3","17125","3",NULL,NULL,"3","252.9000"
"17144","2016-06-21","2017-04-28","8","17144","11",NULL,NULL,"11","950.4000"
"17216","2016-06-20","2017-03-31","3","17216","3",NULL,NULL,"3","140.0000"
"17219","2017-03-24","2017-03-24","2","17219","2",NULL,NULL,"2","140.0000"
"17231","2016-06-21","2017-03-26","7","17231","8",NULL,NULL,"8","609.7000"
"17239","2016-06-21","2017-05-07","10","17239","12",NULL,NULL,"12","1082.7000"
"17244","2016-10-24","2017-05-13","19","17244","24","2","11.0000","22","2078.4000"
"17287","2016-06-21","2017-03-14","36","17287","50","2","14.0000","48","3630.5000"
"17300","2016-08-18","2017-03-22","7","17300","7","2","12.0000","5","376.7000"
"17310","2016-06-21","2017-03-14","2","17310","2",NULL,NULL,"2","94.0000"
"17324","2016-06-21","2017-04-16","2","17324","2","1","20.0000","1","46.0000"
"17391","2016-06-21","2017-04-12","34","17391","43","8","69.0000","34","2589.6000"
"17401","2017-03-10","2017-03-19","2","17401","2",NULL,NULL,"2","197.0000"
"17410","2017-03-22","2017-05-08","8","17410","8",NULL,NULL,"8","704.6000"
"17423","2016-06-21","2017-05-09","14","17423","14","1","13.0000","13","1134.8000"
"17464","2016-06-22","2017-03-25","61","17464","75","2","15.0000","73","7991.0000"
"17466","2016-06-21","2017-04-14","7","17466","8","2","30.0000","6","436.8000"
"17534","2016-12-10","2017-04-16","10","17534","13","3","33.0000","10","768.4000"
"17538","2017-04-21","2017-05-13","5","17538","5","4","28.0000","1","106.0000"
"17580","2016-06-21","2017-03-17","18","17580","21",NULL,NULL,"21","1670.2000"
"17582","2016-06-21","2017-04-07","24","17582","25","4","31.0000","21","1644.2000"
"17592","2017-03-17","2017-03-17","1","17592","1",NULL,NULL,"1","48.0000"
"17620","2016-11-29","2017-04-08","6","17620","6","1","5.0000","5","394.8000"
"17627","2017-05-10","2017-05-10","1","17627","1",NULL,NULL,"1","119.0000"
"17653","2016-06-21","2017-05-13","7","17653","8","1","5.0000","7","492.6000"
"17654","2016-08-03","2017-05-02","5","17654","6",NULL,NULL,"6","472.7000"
"17802","2016-07-04","2017-03-29","9","17802","12",NULL,NULL,"12","974.7000"
"17892","2016-09-26","2017-03-18","19","17892","24","2","15.0000","21","1402.3000"
"17907","2017-03-26","2017-03-26","1","17907","1",NULL,NULL,"1","99.9000"
"17917","2016-11-11","2017-05-14","6","17917","6","1","6.0000","5","343.9000"
"17925","2016-06-22","2017-03-16","4","17925","5",NULL,NULL,"5","463.7000"
"17935","2017-03-31","2017-03-31","1","17935","1","1","20.0000",NULL,NULL
"17954","2016-07-29","2017-03-22","5","17954","5","2","12.0000","3","195.0000"
"17958","2017-03-06","2017-05-14","4","17958","5","2","31.0000","2","98.0000"
"17960","2016-06-23","2017-03-30","4","17960","4",NULL,NULL,"4","406.0000"
"17976","2017-03-27","2017-03-27","1","17976","1",NULL,NULL,"1","59.0000"
"17980","2016-12-31","2017-04-27","3","17980","3","1","10.0000","2","118.9000"
"17993","2016-08-11","2017-03-21","8","17993","8",NULL,NULL,"8","633.7000"
"17995","2017-04-12","2017-05-09","3","17995","3","1","13.0000","2","137.9000"
"18017","2016-06-22","2017-05-13","6","18017","7",NULL,NULL,"7","606.9000"
"18027","2016-07-22","2017-04-30","3","18027","4",NULL,NULL,"4","225.8000"
"18055","2016-06-22","2017-05-07","5","18055","5",NULL,NULL,"5","356.7000"
"18079","2017-04-04","2017-04-04","1","18079","1",NULL,NULL,"1","69.9000"
"18160","2016-06-23","2017-03-15","21","18160","26","5","98.0000","20","2150.9000"
"18166","2017-04-06","2017-04-09","2","18166","3",NULL,NULL,"3","218.0000"
"18172","2017-04-03","2017-04-05","2","18172","2",NULL,NULL,"2","156.0000"
"18188","2017-05-13","2017-05-13","1","18188","1","1","5.0000",NULL,NULL
"18190","2016-06-23","2017-04-03","12","18190","13",NULL,NULL,"13","1398.8000"
"18227","2016-06-23","2017-03-21","24","18227","30",NULL,NULL,"30","2973.4000"
"18229","2016-09-27","2017-03-21","6","18229","7",NULL,NULL,"7","686.9000"
"18255","2016-06-29","2017-05-12","23","18255","26","1","30.0000","25","2590.6000"
"18359","2016-06-27","2017-03-31","18","18359","19",NULL,NULL,"19","1740.4000"
"18376","2016-06-24","2017-04-28","31","18376","32","2","16.0000","30","2186.9000"
"18415","2016-09-27","2017-05-06","7","18415","15",NULL,NULL,"15","604.9000"
"18422","2016-06-24","2017-04-09","63","18422","96","1","10.0000","94","8862.1000"
"18425","2017-04-22","2017-04-22","1","18425","2","1","13.0000","1","56.0000"
"18439","2016-06-24","2017-03-20","6","18439","7",NULL,NULL,"7","772.9000"
"18440","2016-07-22","2017-04-26","18","18440","24","1","5.0000","22","1309.1000"
"18443","2016-08-29","2017-04-11","4","18443","5",NULL,NULL,"5","365.8000"
"18473","2016-07-04","2017-04-07","3","18473","3",NULL,NULL,"3","164.9000"
"18498","2016-11-08","2017-03-16","3","18498","3",NULL,NULL,"3","185.9000"
"18513","2016-06-24","2017-05-11","16","18513","19",NULL,NULL,"19","1485.9000"
"18522","2017-03-29","2017-03-29","1","18522","1",NULL,NULL,"1","48.0000"
"18533","2016-06-24","2017-05-08","15","18533","17","1","7.0000","16","1212.6000"
"18572","2016-06-24","2017-03-16","5","18572","5","1","7.0000","4","392.9000"
"18592","2016-06-25","2017-05-07","9","18592","10",NULL,NULL,"10","924.9000"
"18622","2016-06-25","2017-04-10","11","18622","14","1","20.0000","13","1236.5000"
"18652","2017-03-23","2017-03-23","1","18652","1",NULL,NULL,"1","99.9000"
"18654","2017-04-12","2017-04-12","1","18654","1",NULL,NULL,"1","49.9000"
"18720","2016-09-02","2017-04-08","33","18720","34","1","5.0000","33","2925.2000"
"18748","2017-05-12","2017-05-12","1","18748","1",NULL,NULL,"1","82.8000"
"18933","2017-03-22","2017-04-22","2","18933","2",NULL,NULL,"2","169.8000"
"18961","2016-11-18","2017-05-03","3","18961","3","1","13.0000","2","129.8000"
"18976","2017-03-24","2017-03-24","1","18976","2",NULL,NULL,"2","199.8000"
"19053","2016-06-27","2017-04-22","17","19053","19","6","52.0000","13","1032.4000"
"19108","2016-11-02","2017-05-06","8","19108","9",NULL,NULL,"9","824.5000"
"19121","2016-08-12","2017-03-20","5","19121","5",NULL,NULL,"5","417.7000"
"19122","2016-11-27","2017-03-26","3","19122","3",NULL,NULL,"3","178.8000"
"19131","2016-09-08","2017-05-11","17","19131","18","1","20.0000","17","1551.6000"
"19145","2017-01-09","2017-05-13","5","19145","5","2","17.0000","3","396.9000"
"19187","2016-08-26","2017-03-24","11","19187","12","2","14.0000","10","810.5000"
"19242","2016-11-10","2017-04-23","5","19242","5",NULL,NULL,"5","453.6000"
"19317","2017-05-10","2017-05-14","4","19317","4","3","25.0000","1","119.9000"
"19319","2017-04-17","2017-05-05","3","19319","4",NULL,NULL,"4","355.9000"
"19324","2017-04-15","2017-04-15","1","19324","1",NULL,NULL,"1","98.0000"
"19375","2016-06-28","2017-04-23","30","19375","38","1","5.0000","37","2724.4000"
"19376","2016-06-28","2017-04-09","4","19376","4",NULL,NULL,"4","308.0000"
"19428","2017-04-15","2017-05-07","10","19428","11","3","25.0000","8","521.7000"
"19433","2016-06-28","2017-03-18","20","19433","20",NULL,NULL,"20","1607.6000"
"19436","2017-03-16","2017-04-05","2","19436","3",NULL,NULL,"3","248.8000"
"19437","2016-06-28","2017-04-16","26","19437","29","2","16.0000","27","2080.7000"
"19452","2016-06-28","2017-05-13","14","19452","14","1","5.0000","13","1167.7000"
"19479","2016-06-29","2017-03-24","13","19479","15",NULL,NULL,"15","1339.9000"
"19481","2016-07-01","2017-04-14","24","19481","32","1","5.0000","31","2470.1000"
"19501","2016-06-29","2017-04-21","6","19501","8","1","25.0000","7","620.9000"
"19506","2016-07-01","2017-05-06","5","19506","6",NULL,NULL,"6","470.8000"
"19531","2016-09-05","2017-05-12","3","19531","3",NULL,NULL,"3","365.0000"
"19538","2017-04-23","2017-04-23","1","19538","1","1","7.0000",NULL,NULL
"19543","2016-06-29","2017-04-21","2","19543","2",NULL,NULL,"2","145.9000"
"19578","2017-05-07","2017-05-07","1","19578","1",NULL,NULL,"1","99.0000"
"19582","2016-07-01","2017-05-07","14","19582","20","1","10.0000","19","1777.8000"
"19604","2016-06-29","2017-03-27","38","19604","41","1","8.0000","40","3067.1000"
"19625","2016-06-29","2017-03-20","18","19625","25","1","5.0000","24","3464.5000"
"19636","2016-08-02","2017-05-13","36","19636","46","3","36.0000","42","4060.1000"
"19658","2016-06-30","2017-04-03","15","19658","16",NULL,NULL,"16","1272.4000"
"19704","2017-04-12","2017-04-12","1","19704","1",NULL,NULL,"1","49.0000"
"19708","2017-04-27","2017-04-27","1","19708","1","1","13.0000",NULL,NULL
"19709","2017-04-26","2017-04-26","1","19709","1",NULL,NULL,"1","118.8000"
"19712","2017-03-22","2017-03-22","1","19712","1",NULL,NULL,"1","125.0000"
"19723","2017-04-22","2017-04-22","2","19723","3","1","6.0000","1","108.0000"
"19725","2016-06-29","2017-04-20","24","19725","29",NULL,NULL,"29","3269.4000"
