
id,day,time
"306373","1","2017-05-07 20"
"306373","1","2017-05-14 21"
"306373","1","2017-05-14 21"
"306373","7","2017-05-20 18"
"306375","1","2017-05-07 20"
"306378","1","2017-05-07 20"
"306378","1","2017-05-21 20"
"306379","7","2017-05-20 14"
"306379","7","2017-05-20 15"
"306383","1","2017-05-07 20"
"306385","1","2017-05-07 21"
"306387","1","2017-05-07 22"
"306390","1","2017-05-14 11"
"306406","1","2017-05-07 20"
"306409","1","2017-05-07 21"
"306409","1","2017-05-07 21"
"306411","1","2017-05-07 20"
"306412","7","2017-05-20 18"
"306414","1","2017-05-07 21"
"306415","1","2017-05-07 21"
"306432","1","2017-05-07 20"
"306432","1","2017-05-07 21"
"306432","1","2017-05-07 21"
"306432","1","2017-05-07 21"
"306439","1","2017-05-21 17"
"306440","1","2017-05-07 21"
"306443","1","2017-05-07 21"
"306448","7","2017-05-13 10"
"306448","7","2017-05-13 10"
"306453","1","2017-05-07 21"
"306466","1","2017-05-07 21"
"306466","1","2017-05-07 21"
"306466","1","2017-05-07 21"
"306479","1","2017-05-07 21"
"306479","1","2017-05-07 21"
"306506","1","2017-05-07 21"
"306511","1","2017-05-07 21"
"306520","1","2017-05-07 21"
"306520","1","2017-05-07 21"
"306526","1","2017-05-21 18"
"306526","1","2017-05-21 20"
"306545","1","2017-05-07 21"
"306572","1","2017-05-07 21"
"306575","1","2017-05-21 19"
"306585","1","2017-05-07 23"
"306585","7","2017-05-13 14"
"306585","1","2017-05-14 13"
"306585","1","2017-05-14 13"
"306585","1","2017-05-14 17"
"306585","1","2017-05-14 20"
"306585","1","2017-05-21 10"
"306585","1","2017-05-21 10"
"306585","1","2017-05-21 14"
"306604","7","2017-05-13 10"
"306604","7","2017-05-13 10"
"306630","7","2017-05-13 22"
"306649","1","2017-05-07 21"
"306674","1","2017-05-07 21"
"306683","7","2017-05-27 11"
"306684","1","2017-05-07 21"
"306684","1","2017-05-07 21"
"306687","7","2017-05-27 14"
"306693","1","2017-05-07 21"
"306693","1","2017-05-14 08"
"306727","1","2017-05-07 21"
"306798","1","2017-05-21 10"
"306801","1","2017-05-07 21"
"306814","7","2017-05-20 12"
"306818","1","2017-05-14 08"
"306827","1","2017-05-07 21"
"306829","1","2017-05-07 21"
"306836","1","2017-05-07 22"
"306847","7","2017-05-20 08"
"306847","7","2017-05-20 08"
"306848","1","2017-05-07 22"
"306878","7","2017-05-20 19"
"306885","1","2017-05-07 22"
"306885","1","2017-05-07 22"
"306889","1","2017-05-07 22"
"306917","1","2017-05-07 22"
"306917","1","2017-05-07 22"
"306927","1","2017-05-07 22"
"306962","7","2017-05-20 15"
"306962","7","2017-05-20 15"
"306990","1","2017-05-07 22"
"306994","7","2017-05-20 09"
"306996","1","2017-05-07 22"
"306996","7","2017-05-13 11"
"307008","1","2017-05-07 22"
"307028","1","2017-05-07 22"
"307037","1","2017-05-07 23"
"307037","1","2017-05-07 23"
"307037","1","2017-05-07 23"
"307047","1","2017-05-07 23"
"307047","1","2017-05-07 23"
"307051","1","2017-05-07 23"
"307051","1","2017-05-14 12"
"307073","7","2017-05-13 09"
"307073","7","2017-05-13 09"
"307073","7","2017-05-13 10"
"307073","1","2017-05-14 23"
"307073","7","2017-05-20 13"
"307073","7","2017-05-20 18"
"307089","1","2017-05-07 23"
"307089","1","2017-05-07 23"
"307091","1","2017-05-07 23"
"307138","1","2017-05-07 23"
"307169","1","2017-05-14 12"
"307216","1","2017-05-21 11"
"307220","7","2017-05-13 10"
"307299","1","2017-05-21 06"
"307309","7","2017-05-27 09"
"307309","7","2017-05-27 09"
"307371","7","2017-05-13 10"
"307371","7","2017-05-13 10"
"307371","1","2017-05-14 20"
"307406","7","2017-05-13 10"
"307406","7","2017-05-13 10"
"307463","7","2017-05-13 09"
"307463","1","2017-05-14 17"
"307463","1","2017-05-14 17"
"307464","7","2017-05-20 09"
"307464","1","2017-05-21 20"
"307465","7","2017-05-20 20"
"307469","1","2017-05-14 18"
"307470","7","2017-05-13 13"
"307470","7","2017-05-13 13"
"307476","1","2017-05-14 10"
"307490","1","2017-05-21 19"
"307501","7","2017-05-13 10"
"307534","1","2017-05-14 17"
"307534","1","2017-05-14 17"
"307561","1","2017-05-21 22"
"307561","1","2017-05-21 22"
"307561","1","2017-05-21 22"
"307585","1","2017-05-14 09"
"307605","1","2017-05-21 07"
"307625","7","2017-05-13 19"
"307625","7","2017-05-13 19"
"307649","1","2017-05-14 20"
"307649","1","2017-05-14 20"
"307649","1","2017-05-14 20"
"307649","1","2017-05-14 20"
"307649","1","2017-05-14 20"
"307649","1","2017-05-14 20"
"307669","1","2017-05-14 23"
"307703","7","2017-05-20 19"
"307703","1","2017-05-21 20"
"307717","1","2017-05-21 20"
"307725","7","2017-05-20 08"
"307725","7","2017-05-20 08"
"307725","7","2017-05-20 08"
"307754","1","2017-05-14 10"
"307754","1","2017-05-14 19"
"307798","7","2017-05-27 08"
"307798","7","2017-05-27 09"
"307798","7","2017-05-27 09"
"307798","7","2017-05-27 09"
"307798","7","2017-05-27 09"
"307798","7","2017-05-27 09"
"307798","7","2017-05-27 09"
"307798","7","2017-05-27 09"
"307798","7","2017-05-27 09"
"307799","7","2017-05-20 20"
"307799","1","2017-05-21 14"
"307808","7","2017-05-13 11"
"307811","1","2017-05-14 22"
"307815","1","2017-05-14 12"
"307883","7","2017-05-13 10"
"307958","7","2017-05-13 20"
"307958","1","2017-05-21 19"
"307966","1","2017-05-21 19"
"307995","7","2017-05-13 13"
"307995","7","2017-05-13 14"
"308005","1","2017-05-21 11"
"308007","7","2017-05-20 22"
"308024","7","2017-05-13 16"
"308030","7","2017-05-13 19"
"308030","7","2017-05-27 11"
"308030","7","2017-05-27 12"
"308030","7","2017-05-27 12"
"308050","1","2017-05-21 11"
"308063","7","2017-05-13 07"
"308093","1","2017-05-21 23"
"308093","7","2017-05-27 10"
"308114","7","2017-05-13 10"
"308175","1","2017-05-21 11"
"308175","1","2017-05-21 16"
"308175","1","2017-05-21 16"
"308175","1","2017-05-21 16"
"308175","1","2017-05-21 16"
"308175","1","2017-05-21 16"
"308175","1","2017-05-21 16"
"308175","1","2017-05-21 16"
"308175","1","2017-05-21 16"
"308183","7","2017-05-27 11"
"308183","7","2017-05-27 11"
"308183","7","2017-05-27 11"
"308193","1","2017-05-14 09"
"308194","1","2017-05-14 20"
"308203","7","2017-05-13 10"
"308230","7","2017-05-13 10"
"308230","7","2017-05-13 11"
"308230","7","2017-05-20 16"
"308254","1","2017-05-14 15"
"308267","1","2017-05-14 23"
"308271","7","2017-05-13 10"
"308271","7","2017-05-13 10"
"308271","1","2017-05-14 20"
"308271","1","2017-05-14 20"
"308271","1","2017-05-14 20"
"308271","7","2017-05-20 10"
"308271","7","2017-05-20 10"
"308271","7","2017-05-27 00"
"308271","7","2017-05-27 00"
"308271","7","2017-05-27 00"
"308280","7","2017-05-13 10"
"308280","1","2017-05-14 12"
"308283","1","2017-05-21 22"
"308287","7","2017-05-13 18"
"308287","7","2017-05-13 18"
"308308","7","2017-05-13 10"
"308308","1","2017-05-14 20"
"308312","1","2017-05-14 08"
"308343","7","2017-05-27 09"
"308360","1","2017-05-14 11"
"308360","1","2017-05-14 14"
"308360","1","2017-05-14 15"
"308364","1","2017-05-14 15"
"308386","1","2017-05-14 10"
"308395","7","2017-05-20 10"
"308412","7","2017-05-20 09"
"308434","7","2017-05-13 12"
"308477","7","2017-05-13 14"
"308477","7","2017-05-20 17"
"308483","7","2017-05-13 17"
"308541","1","2017-05-21 19"
"308547","1","2017-05-21 10"
"308547","1","2017-05-21 10"
"308547","1","2017-05-21 10"
"308553","7","2017-05-13 07"
"308553","7","2017-05-13 07"
"308553","7","2017-05-13 07"
"308553","1","2017-05-21 10"
"308656","7","2017-05-13 09"
"308656","1","2017-05-14 08"
"308657","7","2017-05-13 13"
"308658","7","2017-05-20 22"
"308659","1","2017-05-21 13"
"308695","7","2017-05-13 08"
"308746","7","2017-05-13 10"
"308746","1","2017-05-21 19"
"308757","7","2017-05-13 20"
"308757","7","2017-05-13 20"
"308763","1","2017-05-21 09"
"308763","1","2017-05-21 09"
"308763","1","2017-05-21 20"
"308793","7","2017-05-13 13"
"308798","7","2017-05-13 20"
"308798","7","2017-05-13 20"
"308798","7","2017-05-13 20"
"308798","1","2017-05-14 16"
"308798","1","2017-05-14 20"
"308798","1","2017-05-21 16"
"308798","1","2017-05-21 16"
"308798","1","2017-05-21 16"
"308798","1","2017-05-21 19"
"308798","1","2017-05-21 19"
"308857","7","2017-05-13 10"
"308857","7","2017-05-13 11"
"308870","7","2017-05-13 15"
"308870","7","2017-05-13 17"
"308886","7","2017-05-27 09"
"308909","1","2017-05-14 17"
"308947","1","2017-05-21 15"
"308967","7","2017-05-20 18"
"308985","7","2017-05-13 11"
"308985","1","2017-05-21 11"
"309043","1","2017-05-21 19"
"309065","1","2017-05-21 21"
"309101","1","2017-05-21 10"
"309110","1","2017-05-14 13"
"309135","7","2017-05-20 11"
"309135","1","2017-05-21 17"
"309135","1","2017-05-21 17"
"309135","1","2017-05-21 17"
"309135","1","2017-05-21 17"
"309135","1","2017-05-21 20"
"309160","7","2017-05-20 13"
"309168","1","2017-05-21 20"
"309176","7","2017-05-13 13"
"309207","1","2017-05-14 10"
"309212","7","2017-05-13 18"
"309212","1","2017-05-21 18"
"309229","1","2017-05-14 13"
"309229","1","2017-05-14 13"
"309229","1","2017-05-14 13"
"309238","7","2017-05-13 19"
"309238","1","2017-05-14 10"
"309239","1","2017-05-14 23"
"309239","1","2017-05-14 23"
"309243","7","2017-05-13 17"
"309243","7","2017-05-20 19"
"309268","7","2017-05-20 14"
"309305","7","2017-05-27 08"
"309341","1","2017-05-14 10"
"309341","1","2017-05-14 10"
"309341","1","2017-05-14 19"
"309378","7","2017-05-13 10"
"309378","7","2017-05-13 10"
"309378","7","2017-05-13 10"
"309378","7","2017-05-13 10"
"309378","7","2017-05-13 10"
"309401","1","2017-05-14 12"
"309408","1","2017-05-14 09"
"309408","1","2017-05-14 09"
"309409","1","2017-05-14 18"
"309409","7","2017-05-27 00"
"309420","7","2017-05-13 11"
"309420","7","2017-05-13 12"
"309432","1","2017-05-21 20"
"309470","7","2017-05-13 10"
"309470","7","2017-05-13 10"
"309492","1","2017-05-21 10"
"309508","1","2017-05-21 14"
"309543","7","2017-05-13 15"
"309543","7","2017-05-13 15"
"309568","7","2017-05-20 09"
"309568","1","2017-05-21 22"
"309568","7","2017-05-27 00"
"309604","1","2017-05-21 11"
"309604","1","2017-05-21 11"
"309616","7","2017-05-13 10"
"309616","7","2017-05-13 10"
"309632","1","2017-05-14 22"
"309632","1","2017-05-14 22"
"309640","1","2017-05-21 15"
"309642","1","2017-05-14 10"
"309642","7","2017-05-20 10"
"309651","7","2017-05-13 10"
"309670","1","2017-05-14 11"
"309670","7","2017-05-27 12"
"309670","7","2017-05-27 12"
"309707","1","2017-05-14 14"
"309707","1","2017-05-14 14"
"309707","1","2017-05-14 14"
"309707","1","2017-05-14 14"
"309710","7","2017-05-20 15"
"309710","1","2017-05-21 11"
"309710","7","2017-05-27 07"
"309710","7","2017-05-27 07"
"309768","1","2017-05-14 10"
"309768","7","2017-05-27 10"
"309772","1","2017-05-14 23"
"309772","1","2017-05-14 23"
"309779","7","2017-05-20 10"
"309779","7","2017-05-20 10"
"309779","1","2017-05-21 11"
"309779","1","2017-05-21 11"
"309779","1","2017-05-21 11"
"309779","1","2017-05-21 14"
"309782","1","2017-05-21 06"
"309782","7","2017-05-27 10"
"309789","1","2017-05-14 20"
"309827","7","2017-05-27 13"
"309827","7","2017-05-27 13"
"309842","1","2017-05-14 13"
"309873","1","2017-05-14 13"
"309905","1","2017-05-14 00"
"309912","7","2017-05-27 05"
"309915","7","2017-05-13 14"
"309944","1","2017-05-14 22"
"309944","1","2017-05-21 19"
"309944","1","2017-05-21 19"
"309949","1","2017-05-14 09"
"309949","1","2017-05-14 10"
"309949","1","2017-05-14 10"
"309976","1","2017-05-14 19"
"310003","7","2017-05-13 10"
"310003","7","2017-05-13 10"
"310003","1","2017-05-14 10"
"310003","1","2017-05-14 20"
"310003","1","2017-05-14 20"
"310005","1","2017-05-14 22"
"310024","7","2017-05-13 12"
"310054","7","2017-05-13 08"
"310057","1","2017-05-14 18"
"310057","1","2017-05-14 18"
"310094","7","2017-05-13 12"
"310094","7","2017-05-13 13"
"310180","1","2017-05-21 21"
"310180","1","2017-05-21 21"
"310180","1","2017-05-21 21"
"310190","7","2017-05-13 15"
"310190","7","2017-05-13 15"
"310196","7","2017-05-13 14"
"310196","7","2017-05-13 20"
"310206","1","2017-05-14 13"
"310206","1","2017-05-14 13"
"310206","1","2017-05-14 13"
"310213","7","2017-05-20 18"
"310213","7","2017-05-20 18"
"310213","1","2017-05-21 19"
"310238","7","2017-05-13 10"
"310238","7","2017-05-13 10"
"310238","7","2017-05-13 10"
"310238","7","2017-05-13 10"
"310281","7","2017-05-13 16"
"310281","7","2017-05-13 17"
"310281","7","2017-05-13 17"
"310284","1","2017-05-14 21"
"310317","7","2017-05-13 15"
"310351","1","2017-05-14 11"
"310377","7","2017-05-13 10"
"310405","7","2017-05-13 10"
"310405","7","2017-05-13 10"
"310429","1","2017-05-14 10"
"310429","1","2017-05-21 19"
"310464","7","2017-05-20 13"
"310464","1","2017-05-21 19"
"310510","7","2017-05-20 15"
"310520","7","2017-05-13 15"
"310543","1","2017-05-14 21"
"310543","1","2017-05-21 12"
"310562","1","2017-05-14 10"
"310562","1","2017-05-14 10"
"310562","1","2017-05-14 10"
"310605","1","2017-05-14 10"
"310646","7","2017-05-13 13"
"310650","1","2017-05-14 19"
"310664","7","2017-05-13 13"
"310672","1","2017-05-14 08"
"310696","1","2017-05-14 10"
"310713","7","2017-05-13 08"
"310713","7","2017-05-27 07"
"310735","7","2017-05-27 10"
"310747","7","2017-05-27 10"
"310748","1","2017-05-21 21"
"310748","1","2017-05-21 21"
"310748","1","2017-05-21 21"
"310748","1","2017-05-21 21"
"310748","1","2017-05-21 21"
"310748","1","2017-05-21 22"
"310748","1","2017-05-21 22"
"310782","1","2017-05-21 20"
"310800","7","2017-05-13 12"
"310800","1","2017-05-21 18"
"310800","1","2017-05-21 19"
"310804","1","2017-05-14 20"
"310818","7","2017-05-13 19"
"310836","7","2017-05-20 21"
"310836","7","2017-05-20 22"
"310896","1","2017-05-21 21"
"310909","7","2017-05-13 09"
"310909","7","2017-05-27 12"
"310923","1","2017-05-14 15"
"310931","1","2017-05-21 11"
"310931","1","2017-05-21 19"
"310931","1","2017-05-21 19"
"310960","1","2017-05-14 20"
"311017","7","2017-05-13 07"
"311047","7","2017-05-27 10"
"311047","7","2017-05-27 10"
"311047","7","2017-05-27 10"
"311047","7","2017-05-27 10"
"311048","1","2017-05-14 20"
"311048","1","2017-05-14 20"
"311057","1","2017-05-21 00"
"311068","7","2017-05-20 19"
"311099","1","2017-05-21 19"
"311102","1","2017-05-14 08"
"311102","1","2017-05-21 19"
"311102","1","2017-05-21 19"
"311106","7","2017-05-27 08"
"311106","7","2017-05-27 09"
"311142","7","2017-05-13 16"
"311142","7","2017-05-13 16"
"311142","1","2017-05-14 09"
"311147","7","2017-05-20 18"
"311151","7","2017-05-13 10"
"311211","7","2017-05-20 13"
"311258","7","2017-05-13 12"
"311258","1","2017-05-14 23"
"311260","7","2017-05-13 05"
"311260","7","2017-05-13 06"
"311260","1","2017-05-14 21"
"311281","7","2017-05-20 15"
"311307","7","2017-05-20 11"
"311357","1","2017-05-14 18"
"311357","7","2017-05-20 19"
"311382","1","2017-05-14 18"
"311420","1","2017-05-21 19"
"311429","7","2017-05-20 19"
"311434","7","2017-05-20 16"
"311434","7","2017-05-20 16"
"311434","7","2017-05-20 16"
"311434","7","2017-05-20 16"
"311434","7","2017-05-20 16"
"311434","7","2017-05-20 16"
"311437","1","2017-05-14 09"
"311437","1","2017-05-14 10"
"311524","1","2017-05-14 14"
"311524","1","2017-05-14 14"
"311524","1","2017-05-21 22"
"311524","1","2017-05-21 22"
"311524","1","2017-05-21 22"
"311558","7","2017-05-20 18"
"311558","1","2017-05-21 10"
"311578","1","2017-05-21 16"
"311589","1","2017-05-14 17"
"311601","7","2017-05-13 10"
"311601","7","2017-05-13 11"
"311601","7","2017-05-13 12"
"311601","7","2017-05-13 14"
"311601","7","2017-05-13 14"
"311601","1","2017-05-14 15"
"311601","1","2017-05-14 16"
"311620","7","2017-05-13 10"
"311620","7","2017-05-13 10"
"311620","7","2017-05-13 10"
"311620","7","2017-05-13 10"
"311620","7","2017-05-13 12"
"311620","7","2017-05-13 12"
"311620","7","2017-05-13 21"
"311637","7","2017-05-13 08"
"311637","1","2017-05-14 14"
"311640","7","2017-05-13 08"
"311713","7","2017-05-27 10"
"311721","7","2017-05-27 14"
"311805","1","2017-05-14 11"
"311809","7","2017-05-13 11"
"311831","1","2017-05-21 19"
"311833","7","2017-05-13 20"
"311843","1","2017-05-21 21"
"311862","1","2017-05-14 07"
"311862","7","2017-05-20 16"
"311865","1","2017-05-21 19"
"311869","7","2017-05-27 09"
"312066","7","2017-05-13 18"
"312138","1","2017-05-21 19"
"312141","1","2017-05-14 21"
"312141","1","2017-05-14 21"
"312141","7","2017-05-20 19"
"312149","1","2017-05-14 18"
"312149","1","2017-05-14 19"
"312149","1","2017-05-14 22"
"312157","7","2017-05-13 22"
"312158","1","2017-05-14 07"
"312158","1","2017-05-14 07"
"312219","1","2017-05-14 14"
"312268","7","2017-05-13 10"
"312332","7","2017-05-20 12"
"312332","7","2017-05-20 14"
"312333","1","2017-05-21 22"
"312351","1","2017-05-14 23"
"312365","7","2017-05-13 07"
"312365","7","2017-05-20 06"
"312365","7","2017-05-20 06"
"312365","1","2017-05-21 10"
"312368","7","2017-05-13 07"
"312388","7","2017-05-13 11"
"312388","7","2017-05-13 11"
"312391","1","2017-05-14 13"
"312405","7","2017-05-13 21"
"312468","7","2017-05-13 10"
"312468","7","2017-05-13 10"
"312468","1","2017-05-14 10"
"312468","1","2017-05-14 10"
"312468","7","2017-05-20 18"
"312468","1","2017-05-21 21"
"312468","7","2017-05-27 15"
"312478","7","2017-05-13 20"
"312478","7","2017-05-13 20"
"312478","7","2017-05-13 22"
"312478","1","2017-05-14 13"
"312478","1","2017-05-14 16"
"312486","7","2017-05-13 11"
"312486","7","2017-05-13 11"
"312516","7","2017-05-20 18"
"312555","1","2017-05-14 10"
"312555","1","2017-05-21 18"
"312561","7","2017-05-13 12"
"312561","7","2017-05-13 12"
"312561","7","2017-05-13 12"
"312561","1","2017-05-21 21"
"312598","1","2017-05-21 16"
"312598","1","2017-05-21 16"
"312598","7","2017-05-27 10"
"312614","7","2017-05-20 16"
"312614","7","2017-05-20 16"
"312614","1","2017-05-21 20"
"312614","1","2017-05-21 20"
"312614","1","2017-05-21 20"
"312628","1","2017-05-14 10"
"312658","7","2017-05-13 10"
"312689","7","2017-05-13 10"
"312689","7","2017-05-13 10"
"312732","1","2017-05-14 20"
"312749","1","2017-05-14 13"
"312753","7","2017-05-20 21"
"312764","1","2017-05-21 22"
"312795","7","2017-05-13 01"
"312795","7","2017-05-13 14"
"312795","7","2017-05-13 14"
"312795","7","2017-05-13 14"
"312795","7","2017-05-13 14"
"312795","1","2017-05-14 17"
"312795","1","2017-05-14 17"
"312795","1","2017-05-14 23"
"312818","1","2017-05-21 13"
"312852","1","2017-05-21 11"
"312912","7","2017-05-13 12"
"312960","1","2017-05-21 22"
"312964","1","2017-05-21 11"
"313028","1","2017-05-21 10"
"313051","1","2017-05-14 10"
"313052","7","2017-05-13 10"
"313052","1","2017-05-14 21"
"313052","1","2017-05-21 19"
"313058","1","2017-05-14 13"
"313168","1","2017-05-14 12"
"313168","1","2017-05-14 12"
"313168","1","2017-05-14 23"
"313168","7","2017-05-27 08"
"313168","7","2017-05-27 08"
"313178","7","2017-05-13 12"
"313178","7","2017-05-13 12"
"313224","7","2017-05-13 11"
"313290","1","2017-05-21 10"
"313376","7","2017-05-13 16"
"313420","7","2017-05-20 16"
"313420","7","2017-05-20 16"
"313420","1","2017-05-21 11"
"313430","7","2017-05-13 09"
"313430","7","2017-05-13 10"
"313430","7","2017-05-13 10"
"313430","1","2017-05-14 10"
"313430","1","2017-05-14 20"
"313430","1","2017-05-21 16"
"313431","7","2017-05-20 23"
"313441","7","2017-05-13 12"
"313441","7","2017-05-13 12"
"313500","1","2017-05-14 07"
"313500","1","2017-05-14 20"
"313500","1","2017-05-14 20"
"313500","1","2017-05-14 20"
"313501","7","2017-05-13 10"
"313502","1","2017-05-21 20"
"313502","1","2017-05-21 20"
"313502","1","2017-05-21 20"
"313502","1","2017-05-21 20"
"313507","1","2017-05-14 15"
"313507","1","2017-05-14 17"
"313515","7","2017-05-27 10"
"313592","7","2017-05-13 16"
"313592","7","2017-05-13 17"
"313592","1","2017-05-21 19"
"313681","7","2017-05-13 18"
"313697","1","2017-05-14 19"
"313697","1","2017-05-14 19"
"313698","7","2017-05-13 07"
"313698","7","2017-05-13 17"
"313698","1","2017-05-14 14"
"313751","7","2017-05-13 23"
"313751","7","2017-05-20 20"
"313781","1","2017-05-14 19"
"313781","7","2017-05-27 08"
"313781","7","2017-05-27 11"
"313794","7","2017-05-13 16"
"313795","1","2017-05-14 20"
"313844","7","2017-05-27 09"
"313852","7","2017-05-20 15"
"313882","7","2017-05-20 18"
"313887","1","2017-05-14 21"
"313897","7","2017-05-27 08"
"313915","7","2017-05-27 05"
"313915","7","2017-05-27 05"
"313915","7","2017-05-27 07"
"313915","7","2017-05-27 08"
"313918","7","2017-05-13 10"
"313918","1","2017-05-21 11"
"313934","7","2017-05-13 19"
"313934","7","2017-05-27 11"
"313987","1","2017-05-21 12"
"314015","7","2017-05-13 11"
"314015","7","2017-05-20 10"
"314055","7","2017-05-13 13"
"314055","7","2017-05-20 10"
"314055","7","2017-05-27 06"
"314055","7","2017-05-27 06"
"314059","7","2017-05-13 10"
"314059","7","2017-05-13 10"
"314059","7","2017-05-20 10"
"314059","7","2017-05-20 10"
"314059","7","2017-05-27 07"
"314059","7","2017-05-27 07"
"314059","7","2017-05-27 07"
"314062","7","2017-05-20 14"
"314062","7","2017-05-20 14"
"314067","7","2017-05-20 00"
"314072","1","2017-05-14 20"
"314072","7","2017-05-27 15"
"314072","7","2017-05-27 15"
"314085","7","2017-05-27 12"
"314085","7","2017-05-27 12"
"314135","1","2017-05-14 17"
"314137","7","2017-05-13 11"
"314137","1","2017-05-21 22"
"314145","7","2017-05-13 15"
"314145","7","2017-05-13 15"
"314153","7","2017-05-13 22"
"314188","1","2017-05-14 11"
"314203","7","2017-05-27 15"
"314203","7","2017-05-27 15"
"314204","7","2017-05-13 10"
"314204","7","2017-05-13 10"
"314267","1","2017-05-14 21"
"314312","7","2017-05-13 10"
"314312","7","2017-05-13 10"
"314312","7","2017-05-13 10"
"314312","7","2017-05-13 10"
"314312","7","2017-05-13 11"
"314312","7","2017-05-13 11"
"314312","7","2017-05-13 11"
"314312","7","2017-05-13 11"
"314313","1","2017-05-21 21"
"314313","1","2017-05-21 21"
"314345","7","2017-05-20 17"
"314345","7","2017-05-20 17"
"314354","1","2017-05-21 19"
"314398","7","2017-05-13 17"
"314398","7","2017-05-13 17"
"314398","7","2017-05-13 20"
"314398","7","2017-05-13 20"
"314398","7","2017-05-13 20"
"314398","7","2017-05-13 20"
"314398","1","2017-05-14 09"
"314398","1","2017-05-14 10"
"314398","1","2017-05-14 10"
"314404","7","2017-05-20 18"
"314417","1","2017-05-14 21"
"314436","7","2017-05-27 08"
"314443","7","2017-05-13 20"
"314443","7","2017-05-13 23"
"314443","7","2017-05-13 23"
"314443","7","2017-05-13 23"
"314457","7","2017-05-13 11"
"314471","1","2017-05-14 18"
"314505","1","2017-05-21 10"
"314505","1","2017-05-21 10"
"314505","1","2017-05-21 10"
"314505","1","2017-05-21 10"
"314545","7","2017-05-13 10"
"314549","7","2017-05-13 13"
"314549","7","2017-05-13 13"
"314552","7","2017-05-13 13"
"314586","1","2017-05-14 07"
"314603","7","2017-05-13 10"
"314603","7","2017-05-13 10"
"314610","7","2017-05-27 10"
"314616","1","2017-05-21 20"
"314634","7","2017-05-13 11"
"314634","1","2017-05-21 21"
"314634","1","2017-05-21 21"
"314634","1","2017-05-21 21"
"314646","7","2017-05-13 10"
"314646","7","2017-05-13 10"
"314646","7","2017-05-13 10"
"314646","7","2017-05-13 10"
"314646","7","2017-05-20 22"
"314704","7","2017-05-13 16"
"314704","7","2017-05-13 16"
"314704","7","2017-05-13 16"
"314704","1","2017-05-21 23"
"314704","7","2017-05-27 14"
"314783","7","2017-05-13 11"
"314783","7","2017-05-13 11"
"314787","7","2017-05-27 15"
"314805","7","2017-05-13 18"
"314805","7","2017-05-13 18"
"314813","1","2017-05-14 18"
"314841","1","2017-05-21 21"
"314850","1","2017-05-14 10"
"314875","7","2017-05-13 13"
"314911","7","2017-05-13 16"
"314914","7","2017-05-27 07"
"314927","7","2017-05-27 07"
"314927","7","2017-05-27 08"
"314927","7","2017-05-27 08"
"315025","7","2017-05-13 10"
"315025","7","2017-05-13 10"
"315025","7","2017-05-13 22"
"315025","1","2017-05-14 19"
"315025","1","2017-05-14 20"
"315025","1","2017-05-21 21"
"315041","7","2017-05-13 12"
"315041","1","2017-05-14 14"
"315041","7","2017-05-20 18"
"315062","1","2017-05-21 12"
"315062","1","2017-05-21 12"
"315075","7","2017-05-20 13"
"315075","7","2017-05-20 13"
"315116","7","2017-05-27 06"
"315116","7","2017-05-27 06"
"315132","7","2017-05-20 21"
"315146","1","2017-05-21 08"
"315146","7","2017-05-27 08"
"315146","7","2017-05-27 08"
"315146","7","2017-05-27 08"
"315172","1","2017-05-21 21"
"315180","1","2017-05-21 21"
"315190","7","2017-05-13 12"
"315195","1","2017-05-21 17"
"315207","1","2017-05-14 20"
"315207","1","2017-05-14 22"
"315207","7","2017-05-27 10"
"315216","7","2017-05-13 10"
"315216","7","2017-05-13 10"
"315216","7","2017-05-13 10"
"315216","7","2017-05-13 10"
"315216","7","2017-05-13 19"
"315234","7","2017-05-13 16"
"315234","7","2017-05-13 16"
"315234","7","2017-05-13 19"
"315234","7","2017-05-13 19"
"315237","7","2017-05-27 13"
"315249","1","2017-05-21 20"
"315249","1","2017-05-21 20"
"315249","1","2017-05-21 20"
"315268","1","2017-05-14 12"
"315273","7","2017-05-13 10"
"315273","7","2017-05-13 10"
"315273","7","2017-05-13 10"
"315273","7","2017-05-13 10"
"315273","7","2017-05-13 10"
"315273","7","2017-05-13 10"
"315273","7","2017-05-13 11"
"315279","7","2017-05-27 12"
"315289","7","2017-05-13 16"
"315289","7","2017-05-13 16"
"315315","1","2017-05-14 15"
"315325","7","2017-05-27 11"
"315325","7","2017-05-27 12"
"315325","7","2017-05-27 12"
"315336","7","2017-05-20 11"
"315337","7","2017-05-13 15"
"315339","7","2017-05-13 15"
"315339","7","2017-05-13 15"
"315339","7","2017-05-13 15"
"315339","7","2017-05-13 15"
"315339","7","2017-05-13 15"
"315348","7","2017-05-13 12"
"315352","7","2017-05-13 11"
"315352","7","2017-05-13 11"
"315352","7","2017-05-13 14"
"315352","1","2017-05-21 19"
"315352","7","2017-05-27 12"
"315352","7","2017-05-27 12"
"315352","7","2017-05-27 12"
"315352","7","2017-05-27 13"
"315358","7","2017-05-20 06"
"315358","7","2017-05-20 07"
"315400","1","2017-05-14 16"
"315400","1","2017-05-14 16"
"315400","1","2017-05-14 16"
"315410","1","2017-05-21 19"
"315420","7","2017-05-13 23"
"315422","1","2017-05-21 10"
"315486","7","2017-05-20 16"
"315486","1","2017-05-21 13"
"315486","1","2017-05-21 22"
"315486","1","2017-05-21 22"
"315513","1","2017-05-14 07"
"315513","1","2017-05-14 07"
