id,zxs,orders,days_range,frequency
"161884","140472","16","109","6.8125"
"161885","128584","1","0","0.0000"
"161887","148392","7","66","9.4286"
"161889","23414","1",NULL,NULL
"161891","82193","4","3","0.7500"
"161892","100521","1","0","0.0000"
"161901","122583","4",NULL,NULL
"161903","331732","4","0","0.0000"
"161907","82193","42","122","2.9048"
"161908","128584","1","0","0.0000"
"161910","148503","1","0","0.0000"
"161915","108949","1","0","0.0000"
"161917","147706","1","0","0.0000"
"161920","82193","6","65","10.8333"
"161922","82193","1","0","0.0000"
"161923","60141","11","115","10.4545"
"161924","71721","6","71","11.8333"
"161925","82193","22","125","5.6818"
"161926","44360","4","6","1.5000"
"161927","82193","12","98","8.1667"
"161930","74498","2","2","1.0000"
"161931","134483","15","145","9.6667"
"161935","53849","3","0","0.0000"
"161936","27997","3","0","0.0000"
"161938","31687","1",NULL,NULL
"161942","20130","1","0","0.0000"
"161943","111039","3","1","0.3333"
"161944","48416","1","0","0.0000"
"161949","82193","8","110","13.7500"
"161953","333139","1","0","0.0000"
"161954","155580","9","58","6.4444"
"161957","44186","1","0","0.0000"
"161958","138658","1","0","0.0000"
"161963","82193","9","43","4.7778"
"161966","125139","1","0","0.0000"
"161970","71509","2","3","1.5000"
"161971","82193","1","0","0.0000"
"161972","128620","3","17","5.6667"
"161976","148503","2","0","0.0000"
"161982","161982","8","19","2.3750"
"161984","0","16","124","7.7500"
"161985","82193","8","116","14.5000"
"161989","82193","32","114","3.5625"
"161991","82193","1","0","0.0000"
"161993","46085","1","0","0.0000"
"161994","186540","2","69","34.5000"
"161996","33281","7","34","4.8571"
"161997","103861","14","33","2.3571"
"161999","161999","41","121","2.9512"
"162003","5820","1","0","0.0000"
"162007","128446","1","0","0.0000"
"162008","49494","1","0","0.0000"
"162014","5820","1","0","0.0000"
"162023","131234","1","0","0.0000"
"162028","0","1","0","0.0000"
"162032","841","1","0","0.0000"
"162035","46085","2","42","21.0000"
"162036","140291","1",NULL,NULL
"162037","82193","2","0","0.0000"
"162042","162042","104","132","1.2692"
"162049","152539","1","0","0.0000"
"162053","144218","2","14","7.0000"
"162056","19464","2","6","3.0000"
"162059","131877","1","0","0.0000"
"162067","46833","1","0","0.0000"
"162069","27980","4","58","14.5000"
"162070","70927","5","136","27.2000"
"162071","82193","55","121","2.2000"
"162072","121843","1","0","0.0000"
"162075","73741","1","0","0.0000"
"162078","121791","2","60","30.0000"
"162079","152445","2","3","1.5000"
"162080","147176","2","25","12.5000"
"162081","46833","14","138","9.8571"
"162088","82193","24","124","5.1667"
"162090","134483","21","134","6.3810"
"162092","163251","1","0","0.0000"
"162094","147706","12","34","2.8333"
"162095","147706","1","0","0.0000"
"162099","91274","3","119","39.6667"
"162102","82193","1","0","0.0000"
"162109","51049","10","81","8.1000"
"162111","131234","2","0","0.0000"
"162112","19464","3","104","34.6667"
"162122","11623","5","68","13.6000"
"162126","28948","6","25","4.1667"
"162127","16995","6","54","9.0000"
"162130","77988","1","0","0.0000"
"162133","71721","7","12","1.7143"
"162135","152445","12","109","9.0833"
"162137","130525","1","0","0.0000"
"162140","120952","30","119","3.9667"
"162145","149666","8","103","12.8750"
"162151","152445","11","97","8.8182"
"162154","1568","20","114","5.7000"
"162157","162157","17","97","5.7059"
"162161","42744","1","0","0.0000"
"162162","137548","4","1","0.2500"
"162163","76818","2","0","0.0000"
"162169","126268","2","0","0.0000"
"162175","136082","3","0","0.0000"
"162180","37447","11","91","8.2727"
"162185","116959","3","20","6.6667"
"162186","42158","7","89","12.7143"
"162187","46085","1","0","0.0000"
"162189","153023","5","53","10.6000"
"162194","149666","1","0","0.0000"
"162197","75560","2","8","4.0000"
"162206","162206","32","70","2.1875"
"162211","35987","4","1","0.2500"
"162212","82193","8","101","12.6250"
"162213","82193","14","48","3.4286"
"162215","82193","43","143","3.3256"
"162216","82193","10","108","10.8000"
"162230","82193","1","0","0.0000"
"162233","154351","5","126","25.2000"
"162235","153725","1","0","0.0000"
"162237","8634","2","0","0.0000"
"162241","148503","1","0","0.0000"
"162246","138658","2","23","11.5000"
"162247","71721","17","70","4.1176"
"162248","23143","6","52","8.6667"
"162251","4340","10","37","3.7000"
"162254","67604","52","126","2.4231"
"162255","82193","1","0","0.0000"
"162256","82081","1","0","0.0000"
"162257","128203","5","37","7.4000"
"162258","31831","18","64","3.5556"
"162261","162261","14","101","7.2143"
"162264","120770","4","30","7.5000"
"162266","120770","106","138","1.3019"
"162272","59537","1","0","0.0000"
"162279","133430","1","0","0.0000"
"162281","120770","4","17","4.2500"
"162283","134977","1","0","0.0000"
"162285","37447","48","146","3.0417"
"162293","154351","5","33","6.6000"
"162296","82193","2","0","0.0000"
"162303","120770","69","143","2.0725"
"162306","153725","1","0","0.0000"
"162307","11623","1","0","0.0000"
"162309","138658","2","4","2.0000"
"162310","153725","1","0","0.0000"
"162313","162313","25","111","4.4400"
"162314","20593","1",NULL,NULL
"162318","0","1","0","0.0000"
"162324","0","2",NULL,NULL
"162326","174200","1","0","0.0000"
"162330","148392","3","1","0.3333"
"162335","0","1","0","0.0000"
"162336","0","1","0","0.0000"
"162339","144604","1","0","0.0000"
"162347","42158","4","102","25.5000"
"162348","46325","9","59","6.5556"
"162354","27980","16","56","3.5000"
"162355","125292","10","138","13.8000"
"162356","57580","35","117","3.3429"
"162360","147562","5","21","4.2000"
"162363","144063","1","0","0.0000"
"162365","144063","4","1","0.2500"
"162370","96114","6","55","9.1667"
"162378","31831","10","117","11.7000"
"162379","0","1","0","0.0000"
"162380","4249","3","7","2.3333"
"162384","82193","2","2","1.0000"
"162387","8634","2","0","0.0000"
"162391","84459","9","97","10.7778"
"162398","28948","1",NULL,NULL
"162399","57580","1","0","0.0000"
"162404","8634","14","53","3.7857"
"162406","111493","1","0","0.0000"
"162408","31687","2","0","0.0000"
"162410","144857","1","0","0.0000"
"162412","120770","13","57","4.3846"
"162414","82193","9","111","12.3333"
"162418","145393","4","36","9.0000"
"162423","27997","1","0","0.0000"
"162425","57580","2","0","0.0000"
"162426","148392","5","124","24.8000"
"162427","134483","4","6","1.5000"
"162428","73741","3","111","37.0000"
"162438","84031","3","10","3.3333"
"162440","8634","9","44","4.8889"
"162441","8634","1","0","0.0000"
"162444","89968","1","0","0.0000"
"162445","89968","1","0","0.0000"
"162447","143604","4","140","35.0000"
"162456","158502","1","0","0.0000"
"162457","137548","1","0","0.0000"
"162458","158502","1","0","0.0000"
"162460","70591","1","0","0.0000"
"162462","82193","13","108","8.3077"
"162465","156270","1",NULL,NULL
"162466","111493","1","0","0.0000"
"162467","33433","8","25","3.1250"
"162468","0","4","111","27.7500"
"162474","110221","5","40","8.0000"
"162480","4879","24","144","6.0000"
"162484","137733","11","61","5.5455"
"162485","158502","1",NULL,NULL
"162492","128446","1","0","0.0000"
"162497","1472","4","17","4.2500"
"162502","154351","1","0","0.0000"
"162504","1472","18","105","5.8333"
"162508","40988","6","27","4.5000"
"162509","161311","2","0","0.0000"
"162511","0","1","0","0.0000"
"162513","137548","3","0","0.0000"
"162517","131966","1","0","0.0000"
"162521","147901","1","0","0.0000"
"162524","138658","12","87","7.2500"
"162526","162526","18","103","5.7222"
"162528","147901","1","0","0.0000"
"162529","158502","1","0","0.0000"
"162530","125139","3","106","35.3333"
"162533","153725","2","0","0.0000"
"162535","220508","3","21","7.0000"
"162539","160357","40","124","3.1000"
"162541","43517","2","0","0.0000"
"162543","43936","3","0","0.0000"
"162550","162550","2","0","0.0000"
"162552","4249","36","136","3.7778"
"162554","45009","1","0","0.0000"
"162563","82193","2","48","24.0000"
"162581","38911","1","0","0.0000"
"162584","138658","1","0","0.0000"
"162588","20442","3","0","0.0000"
"162591","103120","28","98","3.5000"
"162592","42744","9","131","14.5556"
"162607","17523","2","0","0.0000"
"162609","144218","3","0","0.0000"
"162612","149470","1","0","0.0000"
"162613","162613","11","114","10.3636"
"162617","142831","1","0","0.0000"
"162620","48464","9","83","9.2222"
"162626","0","2","132","66.0000"
"162627","44360","19","59","3.1053"
"162630","135723","5","4","0.8000"
"162631","142286","5","107","21.4000"
"162645","136788","34","101","2.9706"
"162649","43923","1","0","0.0000"
"162671","103142","3","0","0.0000"
"162672","53143","5","53","10.6000"
"162674","96114","10","88","8.8000"
"162675","81255","1","0","0.0000"
"162678","53143","21","140","6.6667"
"162681","14807","2","7","3.5000"
"162682","115100","2","35","17.5000"
"162683","113865","4","48","12.0000"
"162684","103120","1","0","0.0000"
"162686","82193","11","76","6.9091"
"162689","53143","8","35","4.3750"
"162690","71721","4","22","5.5000"
"162693","149364","2","44","22.0000"
"162694","103142","1","0","0.0000"
"162695","82193","3","23","7.6667"
"162696","56716","1","0","0.0000"
"162701","33433","1","0","0.0000"
"162703","53143","6","51","8.5000"
"162704","237","2","0","0.0000"
"162706","82193","5","108","21.6000"
"162709","158502","4","0","0.0000"
"162710","115100","2","0","0.0000"
"162712","140983","13","113","8.6923"
"162714","140983","1","0","0.0000"
"162715","140983","9","57","6.3333"
"162719","82193","4","63","15.7500"
"162720","53143","11","115","10.4545"
"162722","140983","3","133","44.3333"
"162724","140983","4","91","22.7500"
"162730","162709","7","67","9.5714"
"162731","59537","2","0","0.0000"
"162739","140983","2","0","0.0000"
"162740","140983","2","0","0.0000"
"162741","140983","66","144","2.1818"
"162744","140983","3",NULL,NULL
"162745","140983","4","1","0.2500"
"162747","140983","2","0","0.0000"
"162750","140983","6","84","14.0000"
"162753","140983","1","0","0.0000"
"162754","20442","12","134","11.1667"
"162757","20442","8","132","16.5000"
"162758","140983","7","107","15.2857"
"162759","140983","5","38","7.6000"
"162760","82193","5","33","6.6000"
"162761","140983","2","4","2.0000"
"162762","140983","1",NULL,NULL
"162763","140983","4","117","29.2500"
"162764","140983","2","44","22.0000"
"162766","33433","3","27","9.0000"
"162768","140983","6","53","8.8333"
"162771","82193","2","86","43.0000"
"162772","140983","3","32","10.6667"
"162774","140983","6","58","9.6667"
"162775","140983","13","41","3.1538"
"162779","140983","2","93","46.5000"
"162780","140983","30","112","3.7333"
"162782","140983","4","6","1.5000"
"162784","140983","1","0","0.0000"
"162785","140983","41","116","2.8293"
"162786","140983","1","0","0.0000"
"162787","140983","1","0","0.0000"
"162791","140983","6","59","9.8333"
"162794","162794","8","4","0.5000"
"162795","140983","46","137","2.9783"
"162798","140983","12","60","5.0000"
"162799","122583","1","0","0.0000"
"162801","140983","1","0","0.0000"
"162802","96192","1","0","0.0000"
"162805","140983","1",NULL,NULL
"162806","135723","43","137","3.1860"
"162807","140983","10","92","9.2000"
"162808","144218","5","44","8.8000"
"162809","140983","37","135","3.6486"
"162811","115100","1","0","0.0000"
"162813","145945","2","0","0.0000"
"162814","144218","1","0","0.0000"
"162815","140983","1","0","0.0000"
"162816","140983","4","84","21.0000"
"162817","125292","46","132","2.8696"
"162818","140983","1","0","0.0000"
"162820","142240","1","0","0.0000"
"162822","140983","6","66","11.0000"
"162823","140983","4","2","0.5000"
"162824","140983","2","14","7.0000"
"162825","137548","1","0","0.0000"
"162827","4880","23","98","4.2609"
"162829","82193","5","15","3.0000"
"162830","155580","2","46","23.0000"
"162833","82193","15","92","6.1333"
"162835","82193","2","48","24.0000"
"162836","140983","3","126","42.0000"
"162840","31831","5","84","16.8000"
"162842","53143","2","50","25.0000"
"162844","82193","1","0","0.0000"
"162846","53143","2","0","0.0000"
"162849","82193","10","139","13.9000"
"162850","82193","1","0","0.0000"
"162855","82193","1","0","0.0000"
"162857","140983","38","125","3.2895"
"162859","135723","12","8","0.6667"
"162865","140983","1","0","0.0000"
"162868","125292","80","132","1.6500"
"162870","120952","129","135","1.0465"
"162873","140436","3","8","2.6667"
"162874","14897","1","0","0.0000"
"162879","140983","1","0","0.0000"
"162882","162882","91","129","1.4176"
"162884","124016","9","32","3.5556"
"162885","140983","16","108","6.7500"
"162886","149887","10","31","3.1000"
"162888","155580","6","21","3.5000"
"162891","140983","15","134","8.9333"
"162893","0","42","144","3.4286"
"162894","0","1","0","0.0000"
"162900","122583","8","119","14.8750"
"162904","142240","2","20","10.0000"
"162908","103520","1","0","0.0000"
"162915","152445","76","102","1.3421"
"162916","161294","4","0","0.0000"
"162917","152445","1","0","0.0000"
"162918","152445","1","0","0.0000"
"162920","430","20","95","4.7500"
"162921","20442","1","0","0.0000"
"162923","19050","1","0","0.0000"
"162925","162925","21","36","1.7143"
"162928","42902","1","0","0.0000"
"162936","43287","16","138","8.6250"
"162938","136682","2","0","0.0000"
"162943","140983","25","102","4.0800"
"162944","140983","6","0","0.0000"
"162945","154351","7","49","7.0000"
"162947","140983","2","0","0.0000"
"162953","140983","7","103","14.7143"
"162956","136682","1","0","0.0000"
"162957","140983","1","0","0.0000"
"162958","35987","1","0","0.0000"
"162960","44360","2","0","0.0000"
"162966","152445","6","130","21.6667"
"162969","140983","1","0","0.0000"
"162970","149364","1","0","0.0000"
"162972","140983","2","74","37.0000"
"162974","140983","22","141","6.4091"
"162975","140983","2","108","54.0000"
"162978","152445","5","88","17.6000"
"162982","44186","18","115","6.3889"
"162988","18964","1","0","0.0000"
"162989","140983","1","0","0.0000"
"162991","135884","4","31","7.7500"
"163001","44186","44","144","3.2727"
"163002","140983","2","44","22.0000"
"163004","26389","1","0","0.0000"
"163006","152445","6","14","2.3333"
"163008","0","4","0","0.0000"
"163009","20442","12","56","4.6667"
"163010","142240","1","0","0.0000"
"163011","140983","11","121","11.0000"
"163012","44186","9","69","7.6667"
"163022","140983","2",NULL,NULL
"163023","140983","15","89","5.9333"
"163026","125292","15","79","5.2667"
"163030","140983","6","144","24.0000"
"163031","111039","5","7","1.4000"
"163035","110808","1","0","0.0000"
"163036","270083","5","11","2.2000"
"163037","20442","47","49","1.0426"
"163044","140983","2","48","24.0000"
"163046","0","1","0","0.0000"
"163050","81255","2","10","5.0000"
"163057","140983","2","11","5.5000"
"163065","0","2","20","10.0000"
"163068","20442","1","0","0.0000"
"163071","60141","1","0","0.0000"
"163077","155580","13","101","7.7692"
"163085","0","11","63","5.7273"
"163087","140983","21","130","6.1905"
"163090","113653","5","73","14.6000"
"163091","1568","1","0","0.0000"
"163094","152445","13","68","5.2308"
"163097","125292","1","0","0.0000"
"163099","44186","19","141","7.4211"
"163101","23836","4","2","0.5000"
"163105","94689","1","0","0.0000"
"163108","0","1","0","0.0000"
"163109","19464","23","127","5.5217"
"163111","0","35","128","3.6571"
"163113","156055","1","0","0.0000"
"163114","0","18","34","1.8889"
"163117","20442","2","0","0.0000"
"163119","155580","3","0","0.0000"
"163124","152445","1","0","0.0000"
"163126","16995","1","0","0.0000"
"163130","115100","8","96","12.0000"
"163131","63387","2","84","42.0000"
"163136","104506","7","8","1.1429"
"163137","163130","2","0","0.0000"
"163138","146093","41","138","3.3659"
"163139","44186","10","121","12.1000"
"163140","38617","14","55","3.9286"
"163142","140983","4","25","6.2500"
"163143","163143","31","143","4.6129"
"163145","103120","1","0","0.0000"
"163148","306604","1","0","0.0000"
"163149","103120","15","32","2.1333"
"163152","110588","12","99","8.2500"
