detail,address,uid,detail_info/navi_location/lat,detail_info/navi_location/lng,detail_info/image_num,detail_info/type,detail_info/detail_url,detail_info/tag,detail_info/price,detail_info/overall_rating,street_id,location/lat,location/lng,name,detail_info/service_rating,detail_info/environment_rating,detail_info/comment_num,detail_info/checkin_num,detail_info/hygiene_rating,detail_info/favorite_num,detail_info/facility_rating,telephone,detail_info/groupon_num
1,太平路附近,81bff6d322d6161f5d0d027f,39.908833679223,116.28977682032,1,house,http://api.map.baidu.com/place/detail?uid=81bff6d322d6161f5d0d027f&output=html&source=placeapi_v2,房地产;住宅区,,,81bff6d322d6161f5d0d027f,39.907896,116.292405,太平路24号院,,,,,,,,,
1,西翠路5号,c484264475c637b688db73b1,39.908319818776,116.28732949206,1,house,http://api.map.baidu.com/place/detail?uid=c484264475c637b688db73b1&output=html&source=placeapi_v2,房地产;住宅区,,,c484264475c637b688db73b1,39.907769,116.288139,今日家园-4号楼,,,,,,,,,
1,西翠路5号,9283ec0ff44e41015e0d02ea,39.908321868939,116.28904250048,1,house,http://api.map.baidu.com/place/detail?uid=9283ec0ff44e41015e0d02ea&output=html&source=placeapi_v2,房地产;住宅区,,,9283ec0ff44e41015e0d02ea,39.907761,116.288459,今日家园-5号楼,,,,,,,,,
1,北京市海淀区复兴路24号院30号楼,1eff2b986226fb79593ac8cf,39.913512208751,116.29206359624,2,house,http://api.map.baidu.com/place/detail?uid=1eff2b986226fb79593ac8cf&output=html&source=placeapi_v2,房地产;住宅区,,,1eff2b986226fb79593ac8cf,39.913314,116.293465,复兴路24号院-30号楼,,,,,,,,,
1,北京市海淀区复兴路,8e2de1a66cba66c11c3894de,,,4,house,http://api.map.baidu.com/place/detail?uid=8e2de1a66cba66c11c3894de&output=html&source=placeapi_v2,房地产;住宅区,,4.0,8e2de1a66cba66c11c3894de,39.912549,116.306588,复兴路20号院,,,,,,,,,
1,北京市海淀区万寿路甲27号,38453d7310bc7a045d17c31f,39.908805819167,116.30172822447,1,house,http://api.map.baidu.com/place/detail?uid=38453d7310bc7a045d17c31f&output=html&source=placeapi_v2,房地产;住宅区,32937.03,4.0,38453d7310bc7a045d17c31f,39.909199,116.303497,万寿路27号院,,,,,,,,,
1,复兴路甲49号院,9c0be11a9a0aafd1c809f0af,39.913919360658,116.30611376365,52,house,http://api.map.baidu.com/place/detail?uid=9c0be11a9a0aafd1c809f0af&output=html&source=placeapi_v2,房地产;住宅区,95354.0,,9c0be11a9a0aafd1c809f0af,39.914586,116.305931,复兴路甲49号院,,,,,,,,,
1,复兴路51号,086f45dc23cf5ce3270bd08c,39.914208059611,116.30225147486,60,house,http://api.map.baidu.com/place/detail?uid=086f45dc23cf5ce3270bd08c&output=html&source=placeapi_v2,房地产;住宅区,74429.0,4,086f45dc23cf5ce3270bd08c,39.914134,116.302316,万寿路 26 号院,,,,,,,,,
1,北京市海淀区复兴路61号院东16号楼,3976a337f60c3f85601c677c,39.914828154227,116.29915581346,2,house,http://api.map.baidu.com/place/detail?uid=3976a337f60c3f85601c677c&output=html&source=placeapi_v2,房地产;住宅区,,,3976a337f60c3f85601c677c,39.914709,116.299749,复兴路61号院-东16号楼,,,,,,,,,
1,北京市海淀区万寿路28号院62号楼,a15386dc9033591ff60e7751,39.906520257838,116.30190730707,3,house,http://api.map.baidu.com/place/detail?uid=a15386dc9033591ff60e7751&output=html&source=placeapi_v2,房地产;住宅区,,,a15386dc9033591ff60e7751,39.906563,116.302142,万寿路28号院-62号楼,,,,,,,,,
