time,user_id,order
"2017-05-13 18","120654","2"
"2017-05-13 18","140340","2"
"2017-05-13 18","183373","2"
"2017-05-13 18","188086","2"
"2017-05-13 19","31204","2"
"2017-05-13 19","47755","2"
"2017-05-13 19","49859","2"
"2017-05-13 19","55962","2"
"2017-05-13 19","57580","2"
"2017-05-13 19","80201","2"
"2017-05-13 19","92044","2"
"2017-05-13 19","97724","2"
"2017-05-13 19","101164","2"
"2017-05-13 19","128610","2"
"2017-05-13 19","186603","2"
"2017-05-13 19","191028","2"
"2017-05-13 19","224053","2"
"2017-05-13 19","237412","2"
"2017-05-13 19","249833","2"
"2017-05-13 20","11515","2"
"2017-05-13 20","20313","2"
"2017-05-13 20","31793","2"
"2017-05-13 20","35928","2"
"2017-05-13 20","127540","2"
"2017-05-13 20","160042","2"
"2017-05-13 20","191823","2"
"2017-05-13 20","208716","2"
"2017-05-13 20","263034","2"
"2017-05-13 21","43937","2"
"2017-05-13 21","80514","2"
"2017-05-13 21","90796","2"
"2017-05-13 21","137351","2"
"2017-05-13 21","160408","2"
"2017-05-13 21","170878","2"
"2017-05-13 21","181574","2"
"2017-05-13 21","183120","2"
"2017-05-13 21","198915","2"
"2017-05-13 22","21968","2"
"2017-05-13 22","72834","2"
"2017-05-13 22","160441","2"
"2017-05-13 22","167704","2"
"2017-05-13 22","191823","2"
"2017-05-13 22","192811","2"
"2017-05-13 22","246921","2"
"2017-05-13 23","43287","2"
"2017-05-13 23","82193","2"
"2017-05-13 23","156076","2"
"2017-05-13 23","160441","2"
"2017-05-13 23","162870","2"
"2017-05-13 23","163521","2"
"2017-05-13 23","194431","2"
"2017-05-13 23","304980","2"
"2017-05-14 05","230141","2"
"2017-05-14 07","76818","2"
"2017-05-14 07","91368","2"
"2017-05-14 07","145957","2"
"2017-05-14 07","167382","2"
"2017-05-14 07","228012","2"
"2017-05-14 08","120601","2"
"2017-05-14 08","165754","2"
"2017-05-14 08","181456","2"
"2017-05-14 08","211653","2"
"2017-05-14 08","221524","2"
"2017-05-14 08","297750","2"
"2017-05-14 09","42744","2"
"2017-05-14 09","63513","2"
"2017-05-14 09","155580","2"
"2017-05-14 09","156405","2"
"2017-05-14 09","157149","2"
"2017-05-14 09","158343","2"
"2017-05-14 09","162882","2"
"2017-05-14 09","165699","2"
"2017-05-14 09","315582","2"
"2017-05-14 10","368","2"
"2017-05-14 10","19464","2"
"2017-05-14 10","28296","2"
"2017-05-14 10","31204","2"
"2017-05-14 10","35987","2"
"2017-05-14 10","38617","2"
"2017-05-14 10","67902","2"
"2017-05-14 10","69440","2"
"2017-05-14 10","71059","2"
"2017-05-14 10","71509","2"
"2017-05-14 10","71753","2"
"2017-05-14 10","71861","2"
"2017-05-14 10","75130","2"
"2017-05-14 10","81068","2"
"2017-05-14 10","83993","2"
"2017-05-14 10","86680","2"
"2017-05-14 10","98885","2"
"2017-05-14 10","101092","2"
"2017-05-14 10","102107","2"
"2017-05-14 10","103006","2"
"2017-05-14 10","103520","2"
"2017-05-14 10","107540","2"
"2017-05-14 10","112343","2"
"2017-05-14 10","112859","2"
"2017-05-14 10","114385","2"
"2017-05-14 10","117765","2"
"2017-05-14 10","120952","2"
"2017-05-14 10","123665","2"
"2017-05-14 10","124016","2"
"2017-05-14 10","127540","2"
"2017-05-14 10","133838","2"
"2017-05-14 10","135723","2"
"2017-05-14 10","138615","2"
"2017-05-14 10","160042","2"
"2017-05-14 10","160445","2"
"2017-05-14 10","161787","2"
"2017-05-14 10","161834","2"
"2017-05-14 10","166094","2"
"2017-05-14 10","167362","2"
"2017-05-14 10","167704","2"
"2017-05-14 10","170878","2"
"2017-05-14 10","175615","2"
"2017-05-14 10","178957","2"
"2017-05-14 10","181456","2"
"2017-05-14 10","182172","2"
"2017-05-14 10","183373","2"
"2017-05-14 10","188007","2"
"2017-05-14 10","192993","2"
"2017-05-14 10","198903","2"
"2017-05-14 10","200549","2"
"2017-05-14 10","208704","2"
"2017-05-14 10","219877","2"
"2017-05-14 10","221382","2"
"2017-05-14 10","225881","2"
"2017-05-14 10","230252","2"
"2017-05-14 10","240797","2"
"2017-05-14 10","245881","2"
"2017-05-14 10","251453","2"
"2017-05-14 10","256007","2"
"2017-05-14 10","258097","2"
"2017-05-14 10","259011","2"
"2017-05-14 10","273871","2"
"2017-05-14 10","274160","2"
"2017-05-14 10","278703","2"
"2017-05-14 10","315582","2"
"2017-05-14 11","72834","2"
"2017-05-14 11","77161","2"
"2017-05-14 11","91274","2"
"2017-05-14 11","98736","2"
"2017-05-14 11","160408","2"
"2017-05-14 11","173283","2"
"2017-05-14 11","182079","2"
"2017-05-14 12","37299","2"
"2017-05-14 12","204927","2"
"2017-05-14 12","219901","2"
"2017-05-14 12","269293","2"
"2017-05-14 13","19893","2"
"2017-05-14 13","67651","2"
"2017-05-14 13","156996","2"
"2017-05-14 13","273927","2"
"2017-05-14 13","298993","2"
"2017-05-14 13","306585","2"
"2017-05-14 13","328738","2"
"2017-05-14 14","20516","2"
"2017-05-14 14","35681","2"
"2017-05-14 14","77988","2"
"2017-05-14 14","126268","2"
"2017-05-14 15","27731","2"
"2017-05-14 15","27997","2"
"2017-05-14 15","46085","2"
"2017-05-14 15","209952","2"
"2017-05-14 15","322383","2"
"2017-05-14 16","7728","2"
"2017-05-14 16","9667","2"
"2017-05-14 16","20442","2"
"2017-05-14 16","21019","2"
"2017-05-14 16","124998","2"
"2017-05-14 16","171998","2"
"2017-05-14 16","212386","2"
"2017-05-14 16","225697","2"
"2017-05-14 16","279023","2"
"2017-05-14 16","315582","2"
"2017-05-14 17","83","2"
"2017-05-14 17","19464","2"
"2017-05-14 17","19893","2"
"2017-05-14 17","36326","2"
"2017-05-14 17","80253","2"
"2017-05-14 17","179513","2"
"2017-05-14 18","127849","2"
"2017-05-14 18","269293","2"
"2017-05-14 18","310057","2"
"2017-05-14 19","43788","2"
"2017-05-14 19","98670","2"
"2017-05-14 19","126856","2"
"2017-05-14 19","232269","2"
"2017-05-14 19","236849","2"
"2017-05-14 19","282521","2"
"2017-05-14 20","23502","2"
"2017-05-14 20","35987","2"
"2017-05-14 20","60141","2"
"2017-05-14 20","90498","2"
"2017-05-14 20","92104","2"
"2017-05-14 20","144536","2"
"2017-05-14 20","163140","2"
"2017-05-14 20","165574","2"
"2017-05-14 20","171547","2"
"2017-05-14 20","178957","2"
"2017-05-14 20","182606","2"
"2017-05-14 20","183120","2"
"2017-05-14 20","188150","2"
"2017-05-14 20","195070","2"
"2017-05-14 20","205217","2"
"2017-05-14 20","224012","2"
"2017-05-14 20","245881","2"
"2017-05-14 20","272038","2"
"2017-05-14 20","273871","2"
"2017-05-14 20","293657","2"
"2017-05-14 20","310003","2"
"2017-05-14 20","311048","2"
"2017-05-14 21","9667","2"
"2017-05-14 21","29664","2"
"2017-05-14 21","44509","2"
"2017-05-14 21","46929","2"
"2017-05-14 21","116346","2"
"2017-05-14 21","136082","2"
"2017-05-14 21","139918","2"
"2017-05-14 21","148503","2"
"2017-05-14 21","161787","2"
"2017-05-14 21","172860","2"
"2017-05-14 21","182135","2"
"2017-05-14 21","182606","2"
"2017-05-14 21","193297","2"
"2017-05-14 21","193749","2"
"2017-05-14 21","222896","2"
"2017-05-14 21","272539","2"
"2017-05-14 21","321064","2"
"2017-05-14 22","9698","2"
"2017-05-14 22","69532","2"
"2017-05-14 22","107035","2"
"2017-05-14 22","154020","2"
"2017-05-14 22","155675","2"
"2017-05-14 22","222639","2"
"2017-05-14 22","257557","2"
"2017-05-14 22","269112","2"
"2017-05-14 23","24600","2"
"2017-05-14 23","31426","2"
"2017-05-14 23","71721","2"
"2017-05-14 23","96660","2"
"2017-05-14 23","120770","2"
"2017-05-14 23","144536","2"
"2017-05-14 23","149565","2"
"2017-05-14 23","188782","2"
"2017-05-14 23","197890","2"
"2017-05-14 23","204609","2"
"2017-05-14 23","223130","2"
"2017-05-14 23","224274","2"
"2017-05-14 23","227133","2"
"2017-05-14 23","231760","2"
"2017-05-14 23","250303","2"
"2017-05-15 08","48464","2"
"2017-05-15 09","37457","2"
"2017-05-15 09","198915","2"
"2017-05-15 10","4879","2"
"2017-05-15 10","6705","2"
"2017-05-15 10","14253","2"
"2017-05-15 10","20996","2"
"2017-05-15 10","24090","2"
"2017-05-15 10","36037","2"
"2017-05-15 10","37447","2"
"2017-05-15 10","38617","2"
"2017-05-15 10","41867","2"
"2017-05-15 10","42183","2"
"2017-05-15 10","43937","2"
"2017-05-15 10","47755","2"
"2017-05-15 10","47950","2"
"2017-05-15 10","49859","2"
"2017-05-15 10","51049","2"
"2017-05-15 10","59700","2"
"2017-05-15 10","60036","2"
"2017-05-15 10","68926","2"
"2017-05-15 10","72127","2"
"2017-05-15 10","72998","2"
"2017-05-15 10","73198","2"
"2017-05-15 10","74498","2"
"2017-05-15 10","81255","2"
"2017-05-15 10","82193","2"
"2017-05-15 10","84218","2"
"2017-05-15 10","89874","2"
"2017-05-15 10","91368","2"
"2017-05-15 10","92860","2"
"2017-05-15 10","99616","2"
"2017-05-15 10","102741","2"
"2017-05-15 10","103861","2"
"2017-05-15 10","111948","2"
"2017-05-15 10","112343","2"
"2017-05-15 10","124447","2"
"2017-05-15 10","136788","2"
"2017-05-15 10","138270","2"
"2017-05-15 10","140321","2"
"2017-05-15 10","143813","2"
"2017-05-15 10","147560","2"
"2017-05-15 10","147650","2"
"2017-05-15 10","152445","2"
"2017-05-15 10","154028","2"
"2017-05-15 10","155580","2"
"2017-05-15 10","161787","2"
"2017-05-15 10","165440","2"
"2017-05-15 10","166289","2"
"2017-05-15 10","167704","2"
"2017-05-15 10","172084","2"
"2017-05-15 10","173822","2"
"2017-05-15 10","179936","2"
"2017-05-15 10","183364","2"
"2017-05-15 10","187362","2"
"2017-05-15 10","187996","2"
"2017-05-15 10","190478","2"
"2017-05-15 10","197228","2"
"2017-05-15 10","198818","2"
"2017-05-15 10","199303","2"
"2017-05-15 10","208704","2"
"2017-05-15 10","213654","2"
"2017-05-15 10","213852","2"
"2017-05-15 10","218715","2"
"2017-05-15 10","218841","2"
"2017-05-15 10","225967","2"
"2017-05-15 10","234117","2"
"2017-05-15 10","239493","2"
"2017-05-15 10","240438","2"
"2017-05-15 10","245896","2"
"2017-05-15 10","246896","2"
"2017-05-15 10","247778","2"
"2017-05-15 10","248455","2"
"2017-05-15 10","248582","2"
"2017-05-15 10","250195","2"
"2017-05-15 10","251662","2"
"2017-05-15 10","253151","2"
"2017-05-15 10","255743","2"
"2017-05-15 10","262835","2"
"2017-05-15 10","271773","2"
"2017-05-15 10","276341","2"
"2017-05-15 10","282095","2"
"2017-05-15 10","290805","2"
"2017-05-15 10","294662","2"
"2017-05-15 10","300535","2"
"2017-05-15 10","302559","2"
"2017-05-15 10","304980","2"
"2017-05-15 10","315582","2"
"2017-05-15 10","316347","2"
"2017-05-15 10","317544","2"
"2017-05-15 11","90884","2"
"2017-05-15 11","98885","2"
"2017-05-15 11","160017","2"
"2017-05-15 11","164311","2"
"2017-05-15 11","172056","2"
"2017-05-15 11","255743","2"
"2017-05-15 11","260108","2"
"2017-05-15 11","301547","2"
"2017-05-15 11","315582","2"
"2017-05-15 12","67902","2"
"2017-05-15 12","107346","2"
"2017-05-15 12","156696","2"
"2017-05-15 12","164705","2"
"2017-05-15 12","255115","2"
"2017-05-15 12","264289","2"
"2017-05-15 13","43937","2"
"2017-05-15 14","43937","2"
"2017-05-15 14","57711","2"
"2017-05-15 16","151340","2"
"2017-05-15 17","51009","2"
"2017-05-15 17","81560","2"
"2017-05-15 17","91692","2"
"2017-05-15 17","230252","2"
"2017-05-15 17","267913","2"
"2017-05-15 18","430","2"
"2017-05-15 18","4884","2"
"2017-05-15 18","11623","2"
"2017-05-15 18","33281","2"
"2017-05-15 18","35507","2"
"2017-05-15 18","54775","2"
"2017-05-15 18","67902","2"
"2017-05-15 18","83635","2"
"2017-05-15 18","90485","2"
"2017-05-15 18","133846","2"
"2017-05-15 18","139973","2"
"2017-05-15 18","140011","2"
"2017-05-15 18","143813","2"
"2017-05-15 18","165411","2"
"2017-05-15 18","169323","2"
"2017-05-15 18","184082","2"
"2017-05-15 18","185566","2"
"2017-05-15 18","192393","2"
"2017-05-15 18","211147","2"
"2017-05-15 18","270083","2"
"2017-05-15 18","306585","2"
"2017-05-15 18","318593","2"
"2017-05-15 19","159094","2"
"2017-05-15 19","170109","2"
"2017-05-15 19","206760","2"
"2017-05-15 19","240797","2"
"2017-05-15 20","64614","2"
"2017-05-15 20","193600","2"
"2017-05-15 20","315582","2"
"2017-05-15 20","322754","2"
"2017-05-15 21","113653","2"
"2017-05-15 21","116087","2"
"2017-05-15 21","131234","2"
"2017-05-15 21","144063","2"
"2017-05-15 21","188156","2"
"2017-05-15 22","36702","2"
"2017-05-15 22","170878","2"
"2017-05-15 22","198915","2"
"2017-05-15 22","200754","2"
"2017-05-15 22","322728","2"
"2017-05-15 23","48381","2"
"2017-05-15 23","166522","2"
"2017-05-15 23","167490","2"
"2017-05-16 06","229239","2"
"2017-05-16 08","280910","2"
"2017-05-16 09","15998","2"
"2017-05-16 09","55962","2"
"2017-05-16 10","20516","2"
"2017-05-16 10","27980","2"
"2017-05-16 10","105432","2"
"2017-05-16 10","109273","2"
"2017-05-16 10","209454","2"
"2017-05-16 10","235181","2"
"2017-05-16 10","270083","2"
"2017-05-16 11","4258","2"
"2017-05-16 11","29611","2"
"2017-05-16 11","216136","2"
"2017-05-16 11","314059","2"
"2017-05-16 12","15998","2"
"2017-05-16 12","67336","2"
"2017-05-16 12","124934","2"
"2017-05-16 12","135884","2"
"2017-05-16 12","152768","2"
"2017-05-16 12","153323","2"
"2017-05-16 12","173130","2"
"2017-05-16 12","176405","2"
"2017-05-16 12","183391","2"
"2017-05-16 12","251453","2"
"2017-05-16 12","269293","2"
"2017-05-16 12","276604","2"
"2017-05-16 12","293842","2"
"2017-05-16 12","294807","2"
"2017-05-16 12","327943","2"
"2017-05-16 13","144612","2"
"2017-05-16 13","300535","2"
"2017-05-16 14","298938","2"
"2017-05-16 15","31831","2"
"2017-05-16 15","51009","2"
"2017-05-16 15","79879","2"
"2017-05-16 15","109638","2"
"2017-05-16 15","147562","2"
"2017-05-16 16","43287","2"
"2017-05-16 16","67902","2"
"2017-05-16 17","24357","2"
"2017-05-16 17","32382","2"
"2017-05-16 17","43076","2"
"2017-05-16 17","47755","2"
"2017-05-16 17","138658","2"
"2017-05-16 17","175320","2"
"2017-05-16 17","214437","2"
"2017-05-16 17","230141","2"
"2017-05-16 18","248","2"
"2017-05-16 18","20516","2"
"2017-05-16 18","38982","2"
"2017-05-16 18","75130","2"
"2017-05-16 18","83993","2"
"2017-05-16 18","148961","2"
"2017-05-16 18","153640","2"
"2017-05-16 18","171547","2"
"2017-05-16 18","172282","2"
"2017-05-16 18","175615","2"
"2017-05-16 18","253151","2"
"2017-05-16 18","281370","2"
"2017-05-16 19","70264","2"
"2017-05-16 19","104832","2"
"2017-05-16 19","120702","2"
"2017-05-16 19","125871","2"
"2017-05-16 19","145201","2"
"2017-05-16 19","148961","2"
"2017-05-16 19","152625","2"
"2017-05-16 19","156301","2"
"2017-05-16 19","164761","2"
"2017-05-16 19","172056","2"
"2017-05-16 19","188218","2"
"2017-05-16 20","17870","2"
"2017-05-16 20","42160","2"
"2017-05-16 20","43287","2"
"2017-05-16 20","107035","2"
"2017-05-16 20","131234","2"
"2017-05-16 20","169931","2"
"2017-05-16 20","212386","2"
"2017-05-16 20","221155","2"
"2017-05-16 20","226141","2"
"2017-05-16 20","311048","2"
"2017-05-16 20","320553","2"
"2017-05-16 21","4270","2"
"2017-05-16 21","43287","2"
"2017-05-16 21","91274","2"
"2017-05-16 21","213771","2"
"2017-05-16 21","282424","2"
"2017-05-16 21","311830","2"
"2017-05-16 22","139421","2"
"2017-05-16 23","170878","2"
"2017-05-17 00","116955","2"
"2017-05-17 00","138658","2"
"2017-05-17 00","143735","2"
"2017-05-17 00","248455","2"
"2017-05-17 06","249256","2"
"2017-05-17 08","142637","2"
"2017-05-17 08","219788","2"
"2017-05-17 08","249957","2"
"2017-05-17 08","268985","2"
"2017-05-17 09","82081","2"
"2017-05-17 09","326396","2"
"2017-05-17 09","336974","2"
"2017-05-17 10","11770","2"
"2017-05-17 10","33281","2"
"2017-05-17 10","37433","2"
"2017-05-17 10","40805","2"
"2017-05-17 10","45879","2"
"2017-05-17 10","64614","2"
"2017-05-17 10","92104","2"
"2017-05-17 10","168122","2"
"2017-05-17 10","234492","2"
"2017-05-17 10","283229","2"
"2017-05-17 10","297750","2"
"2017-05-17 10","300633","2"
"2017-05-17 11","31831","2"
"2017-05-17 11","88623","2"
"2017-05-17 11","217452","2"
"2017-05-17 11","273927","2"
"2017-05-17 12","189351","2"
"2017-05-17 13","45879","2"
"2017-05-17 13","215082","2"
"2017-05-17 14","128878","2"
"2017-05-17 15","142982","2"
"2017-05-17 15","196670","2"
"2017-05-17 15","227133","2"
"2017-05-17 15","234492","2"
"2017-05-17 15","255420","2"
"2017-05-17 15","258582","2"
"2017-05-17 15","297750","2"
"2017-05-17 16","299371","2"
"2017-03-01 19","158","2"
"2017-03-01 19","97293","2"
"2017-03-01 19","103120","2"
"2017-03-01 19","111390","2"
"2017-03-01 20","25635","2"
"2017-03-01 21","158","2"
"2017-03-01 21","40805","2"
"2017-03-02 09","6275","2"
"2017-03-02 10","28499","2"
"2017-03-02 10","106725","2"
"2017-03-02 11","4249","2"
"2017-03-02 11","45015","2"
"2017-03-02 11","79590","2"
"2017-03-02 11","140133","2"
"2017-03-02 12","131754","2"
"2017-03-02 13","4258","2"
"2017-03-02 13","92384","2"
"2017-03-02 15","135884","2"
"2017-03-02 16","48464","2"
"2017-03-02 16","57135","2"
"2017-03-02 16","140321","2"
"2017-03-02 17","62914","2"
"2017-03-02 18","4310","2"
"2017-03-02 18","37910","2"
"2017-03-02 18","69440","2"
"2017-03-02 18","127302","2"
"2017-03-02 19","26412","2"
"2017-03-02 19","78984","2"
"2017-03-02 19","97724","2"
"2017-03-02 19","131310","2"
"2017-03-02 19","133846","2"
"2017-03-02 20","17870","2"
"2017-03-02 20","95620","2"
"2017-03-02 21","60787","2"
"2017-03-02 21","67309","2"
"2017-03-02 21","86463","2"
"2017-03-02 22","133350","2"
"2017-03-03 00","107346","2"
"2017-03-03 02","129320","2"
"2017-03-03 08","22535","2"
"2017-03-03 08","41290","2"
"2017-03-03 09","67604","2"
"2017-03-03 09","112801","2"
"2017-03-03 10","127540","2"
"2017-03-03 11","111390","2"
"2017-03-03 11","112801","2"
"2017-03-03 12","35507","2"
"2017-03-03 14","25635","2"
"2017-03-03 14","29656","2"
"2017-03-03 14","31831","2"
"2017-03-03 14","120702","2"
"2017-03-03 14","130494","2"
"2017-03-03 16","37447","2"
"2017-03-03 16","60763","2"
"2017-03-03 16","105761","2"
"2017-03-03 16","130383","2"
"2017-03-03 17","29656","2"
"2017-03-03 17","107346","2"
"2017-03-03 18","88505","2"
"2017-03-03 18","141220","2"
"2017-03-03 19","36202","2"
"2017-03-03 19","131310","2"
"2017-03-03 20","290","2"
"2017-03-03 20","27997","2"
"2017-03-03 20","127540","2"
"2017-03-03 20","131234","2"
"2017-03-03 21","67048","2"
"2017-03-03 21","103861","2"
"2017-03-03 22","427","2"
"2017-03-03 22","41471","2"
"2017-03-03 23","37744","2"
"2017-03-04 07","102438","2"
"2017-03-04 07","141531","2"
"2017-03-04 09","4310","2"
"2017-03-04 10","48849","2"
"2017-03-04 10","59420","2"
"2017-03-04 10","98670","2"
"2017-03-04 10","100625","2"
"2017-03-04 10","133350","2"
"2017-03-04 10","141644","2"
"2017-03-04 11","123783","2"
"2017-03-04 17","48990","2"
"2017-03-04 18","21019","2"
"2017-03-04 18","25778","2"
"2017-03-04 18","102107","2"
"2017-03-04 18","135884","2"
"2017-03-04 22","62251","2"
"2017-03-04 23","138727","2"
"2017-03-05 09","38911","2"
"2017-03-05 09","44360","2"
"2017-03-05 10","27997","2"
"2017-03-05 10","28499","2"
"2017-03-05 10","37659","2"
"2017-03-05 10","60407","2"
"2017-03-05 10","75130","2"
"2017-03-05 10","91192","2"
"2017-03-05 10","103505","2"
"2017-03-05 10","122583","2"
"2017-03-05 11","4530","2"
"2017-03-05 11","18474","2"
"2017-03-05 11","51036","2"
"2017-03-05 12","427","2"
"2017-03-05 12","65028","2"
"2017-03-05 12","98670","2"
"2017-03-05 15","71500","2"
"2017-03-05 17","4310","2"
"2017-03-05 18","88623","2"
"2017-03-05 19","72139","2"
"2017-03-05 20","133350","2"
"2017-03-05 21","83727","2"
"2017-03-05 22","49859","2"
"2017-03-05 23","20442","2"
"2017-03-05 23","47755","2"
"2017-03-05 23","112343","2"
"2017-03-05 23","133846","2"
"2017-03-06 00","38617","2"
"2017-03-06 00","113101","2"
"2017-03-06 01","120534","2"
"2017-03-06 04","113296","2"
"2017-03-06 05","20470","2"
"2017-03-06 05","102438","2"
"2017-03-06 06","133846","2"
"2017-03-06 07","78984","2"
"2017-03-06 07","106725","2"
"2017-03-06 08","1568","2"
"2017-03-06 08","4259","2"
"2017-03-06 08","86463","2"
"2017-03-06 08","141531","2"
"2017-03-06 09","35507","2"
"2017-03-06 09","78548","2"
"2017-03-06 09","103861","2"
"2017-03-06 10","237","2"
"2017-03-06 10","79590","2"
"2017-03-06 10","83993","2"
"2017-03-06 10","91192","2"
"2017-03-06 10","100625","2"
"2017-03-06 10","114090","2"
"2017-03-06 10","128141","2"
"2017-03-06 10","131401","2"
"2017-03-06 11","64512","2"
"2017-03-06 11","103861","2"
"2017-03-06 11","129320","2"
"2017-03-06 12","72170","2"
"2017-03-06 12","105432","2"
"2017-03-06 13","261","2"
"2017-03-06 13","21019","2"
"2017-03-06 13","31793","2"
"2017-03-06 13","48964","2"
"2017-03-06 14","31793","2"
"2017-03-06 14","82179","2"
"2017-03-06 14","110200","2"
"2017-03-06 15","32382","2"
"2017-03-06 15","37078","2"
"2017-03-06 15","75130","2"
"2017-03-06 16","4310","2"
"2017-03-06 16","59622","2"
"2017-03-06 16","67048","2"
"2017-03-06 16","143390","2"
"2017-03-06 17","67651","2"
"2017-03-06 17","105432","2"
"2017-03-06 17","121830","2"
"2017-03-06 18","4879","2"
"2017-03-06 18","23414","2"
"2017-03-06 18","27530","2"
"2017-03-06 18","27980","2"
"2017-03-06 18","27997","2"
"2017-03-06 18","33478","2"
"2017-03-06 18","60141","2"
"2017-03-06 18","85184","2"
"2017-03-06 18","98670","2"
"2017-03-06 18","103520","2"
"2017-03-06 18","105432","2"
"2017-03-06 18","111390","2"
"2017-03-06 18","120534","2"
"2017-03-06 18","121830","2"
"2017-03-06 18","127540","2"
"2017-03-06 18","131541","2"
"2017-03-06 18","135390","2"
"2017-03-06 18","136082","2"
"2017-03-06 19","59562","2"
"2017-03-06 19","72170","2"
"2017-03-06 19","81068","2"
"2017-03-06 19","81560","2"
"2017-03-06 19","129320","2"
"2017-03-06 19","131310","2"
"2017-03-06 19","138702","2"
"2017-03-06 19","142295","2"
"2017-03-06 19","143604","2"
"2017-03-06 20","33731","2"
"2017-03-06 20","118729","2"
"2017-03-06 20","123900","2"
"2017-03-06 20","140133","2"
"2017-03-06 21","43517","2"
"2017-03-06 22","131330","2"
"2017-03-06 22","141880","2"
"2017-03-06 23","50924","2"
"2017-03-06 23","111493","2"
"2017-03-07 05","430","2"
"2017-03-07 07","237","2"
"2017-03-07 07","71753","2"
"2017-03-07 08","15998","2"
"2017-03-07 09","158","2"
"2017-03-07 09","18470","2"
"2017-03-07 10","101570","2"
"2017-03-07 12","110550","2"
"2017-03-07 12","135442","2"
"2017-03-07 12","139056","2"
"2017-03-07 13","20442","2"
"2017-03-07 13","72981","2"
"2017-03-07 13","120482","2"
"2017-03-07 13","141531","2"
"2017-03-07 14","16875","2"
"2017-03-07 14","18433","2"
"2017-03-07 14","20593","2"
"2017-03-07 14","123900","2"
"2017-03-07 15","19893","2"
"2017-03-07 15","103520","2"
"2017-03-07 16","27997","2"
"2017-03-07 16","41867","2"
"2017-03-07 16","77545","2"
"2017-03-07 16","108919","2"
"2017-03-07 19","60873","2"
"2017-03-07 19","72127","2"
"2017-03-07 20","83740","2"
"2017-03-07 20","84694","2"
"2017-03-07 21","36480","2"
"2017-03-07 21","104506","2"
"2017-03-07 21","126012","2"
"2017-03-07 21","128203","2"
"2017-03-07 22","78279","2"
"2017-03-07 23","248","2"
"2017-03-07 23","25783","2"
"2017-03-07 23","42743","2"
"2017-03-07 23","67415","2"
"2017-03-08 00","4880","2"
"2017-03-08 00","19464","2"
"2017-03-08 00","28948","2"
"2017-03-08 00","75130","2"
"2017-03-08 00","95620","2"
"2017-03-08 00","116955","2"
"2017-03-08 01","129320","2"
"2017-03-08 03","128203","2"
"2017-03-08 04","67902","2"
"2017-03-08 04","106140","2"
"2017-03-08 06","90739","2"
"2017-03-08 06","133350","2"
"2017-03-08 07","19893","2"
"2017-03-08 07","79122","2"
"2017-03-08 07","131401","2"
"2017-03-08 08","12465","2"
"2017-03-08 08","57612","2"
"2017-03-08 08","71500","2"
"2017-03-08 08","100625","2"
"2017-03-08 08","104873","2"
"2017-03-08 08","122583","2"
"2017-03-08 09","4310","2"
"2017-03-08 09","31831","2"
"2017-03-08 09","42544","2"
"2017-03-08 09","60584","2"
"2017-03-08 09","89968","2"
"2017-03-08 09","95948","2"
"2017-03-08 09","119443","2"
"2017-03-08 09","120308","2"
"2017-03-08 09","129266","2"
"2017-03-08 10","27980","2"
"2017-03-08 10","35417","2"
"2017-03-08 10","63387","2"
"2017-03-08 10","71509","2"
"2017-03-08 10","72170","2"
"2017-03-08 10","111809","2"
"2017-03-08 10","131541","2"
"2017-03-08 10","137548","2"
"2017-03-08 10","144604","2"
"2017-03-08 11","19482","2"
"2017-03-08 11","24740","2"
"2017-03-08 11","31356","2"
"2017-03-08 11","38911","2"
"2017-03-08 11","39163","2"
"2017-03-08 11","73020","2"
"2017-03-08 11","112343","2"
"2017-03-08 11","115266","2"
"2017-03-08 11","121830","2"
"2017-03-08 11","140472","2"
"2017-03-08 12","20593","2"
"2017-03-08 12","138737","2"
"2017-03-08 13","71500","2"
"2017-03-08 13","104506","2"
"2017-03-08 13","115266","2"
"2017-03-08 14","21516","2"
"2017-03-08 14","31426","2"
"2017-03-08 14","131541","2"
"2017-03-08 15","3311","2"
"2017-03-08 15","20593","2"
"2017-03-08 15","21968","2"
"2017-03-08 15","21975","2"
"2017-03-08 15","27530","2"
"2017-03-08 15","27980","2"
"2017-03-08 15","36030","2"
"2017-03-08 15","71183","2"
"2017-03-08 15","102107","2"
"2017-03-08 15","105432","2"
"2017-03-08 15","106984","2"
"2017-03-08 15","111390","2"
"2017-03-08 15","120654","2"
"2017-03-08 15","135068","2"
"2017-03-08 16","23301","2"
"2017-03-08 16","37447","2"
"2017-03-08 16","98670","2"
"2017-03-08 16","119468","2"
"2017-03-08 16","126865","2"
"2017-03-08 17","20593","2"
"2017-03-08 17","27980","2"
"2017-03-08 17","129320","2"
"2017-03-08 18","68868","2"
"2017-03-08 18","107346","2"
"2017-03-08 19","13257","2"
"2017-03-08 19","19050","2"
"2017-03-08 19","24800","2"
"2017-03-08 19","37480","2"
"2017-03-08 19","39831","2"
"2017-03-08 19","43517","2"
"2017-03-08 19","81860","2"
"2017-03-08 19","98078","2"
"2017-03-08 19","112801","2"
"2017-03-08 20","21694","2"
"2017-03-08 20","28499","2"
"2017-03-08 20","42900","2"
"2017-03-08 20","61232","2"
"2017-03-08 20","80017","2"
"2017-03-08 20","117765","2"
"2017-03-08 20","126268","2"
"2017-03-08 21","15998","2"
"2017-03-08 21","126856","2"
"2017-03-08 22","19464","2"
"2017-03-08 22","19893","2"
"2017-03-08 22","81255","2"
